#{"t_start": 1783132136.9615984, "env_id": "None"}
r,l,t,rc_alive,rc_forward,rc_upright,rc_height,rc_ctrl,rc_action_rate,rc_lateral,rc_yaw_rate,rc_joint_vel,ep_speed,ep_dist
35.916511,77,1.821602,77.0,-17.517423628546762,23.86345710677148,25.242445994400505,-5.502978420257566,-26.25018566846848,-2.5137778916473805,-35.643155929188886,-2.7618701453550445,-0.09772896747562282,-0.15050260991245915
-15.278993,54,1.920931,54.0,-48.467373942865265,14.500708639006453,16.60026708729062,-3.987515535354614,-18.699039351940158,-7.144181835613568,-19.829759977170966,-2.2520981058460654,-0.35354420393727715,-0.38182774025225935
-19.561237,68,2.04359,68.0,-53.97412604662826,19.618419143981818,21.388092554249972,-4.791049633026124,-24.522799825668322,-6.6783500244949074,-36.28182867814881,-2.3195940703682156,-0.30738113349023655,-0.4180383415467217
-5.225105,46,2.125308,46.0,-29.202380580017312,12.212249901663139,13.097469891823565,-3.702794406414033,-19.263682234287263,-3.1786335220712765,-19.358120081434386,-1.8292142301444003,-0.35659266981587323,-0.3280652562306034
-24.062842,49,2.211784,49.0,-52.48912884639204,12.154024417621091,14.877141654375936,-3.4231655502319343,-16.85925629734993,-6.796160667006299,-18.642714323416904,-1.8835820563733343,-0.39417411750030446,-0.3862906351502984
-22.222058,56,2.315951,56.0,-53.40277769402172,17.26309697932146,18.19068875183769,-3.9522248411178587,-19.773008668422694,-6.792808479916058,-27.986001724221754,-1.7690223232895113,-0.38834445584537886,-0.43494579054682436
-16.786117,63,2.431619,63.0,-62.054952043267164,18.97275713850026,20.229965055713095,-4.2532874298095695,-21.89938133955002,-7.454058617439877,-21.198968209599006,-2.128191716433422,-0.3810315618592192,-0.4800997679426162
-24.972346,48,2.517156,48.0,-41.560360423795395,12.78363339774897,14.917163752571614,-3.561886274814606,-17.108385598659517,-4.997992894192058,-31.55419322249343,-1.8903243541074568,-0.4452012879052987,-0.4273932363890868
-37.401553,48,2.60215,48.0,-47.126624902589114,13.09233770944534,14.098158114186687,-3.6184412515163427,-17.60801054239273,-6.650687030322644,-35.70405170645194,-1.8842338231913482,-0.4026114580470772,-0.3865069997251941
-8.821684,65,2.714456,65.0,-44.369790862476314,21.38598375954192,22.695824024492808,-4.673324420452119,-22.751852333545692,-4.45139400540474,-39.026019881582485,-2.6311102529805885,-0.25686658451702715,-0.3339265598721353
-18.557763,49,2.802158,49.0,-45.74646701745151,14.114205686929115,14.91299940374633,-3.4112979817390445,-17.168195438385016,-4.871099064862225,-23.457201605826665,-1.9307071768590616,-0.37793365371750337,-0.3703749806431533
-12.800185,57,2.905129,57.0,-38.94524239910816,14.632502935509775,16.35803360210262,-4.344626464843749,-20.899385559558866,-5.203515571391565,-29.39843607023836,-1.9995154154390191,-0.3574795941772344,-0.40752673736204725
-21.957137,53,3.001731,53.0,-39.39294257041147,13.688490487532198,15.566355095632597,-4.038489828109742,-20.01640067696572,-4.243761493880457,-34.47767779136758,-2.042710449533889,-0.3949193266911171,-0.4186144862925842
10.550887,71,3.132168,71.0,-34.02230184738535,19.841972750287425,23.025494410400405,-5.500761659145355,-26.20381842255592,-5.49053248350747,-29.27073818414894,-2.828427790236525,-0.2096472363950796,-0.297699075681013
-34.726494,59,3.237937,59.0,-47.63465388611939,16.278975374790356,18.21348120633546,-4.473591253757476,-23.434126520156852,-7.527952275960151,-42.88585098851932,-2.262776112487781,-0.33362666206230357,-0.3936794612335182
-36.900376,52,3.334043,52.0,-62.08143665275825,13.635739496714498,15.567883809868698,-3.6649031424522396,-18.32943144440651,-9.255358064176392,-22.58167778559545,-2.1911926356077736,-0.48389967677789186,-0.5032556638490076
-14.782689,47,3.422086,47.0,-47.36266998050208,12.791868440539778,14.83409856185397,-3.6731460595130923,-17.13506209850311,-5.554883752402301,-13.783721924983967,-1.8991719357949137,-0.5213619533172201,-0.49008023611818696
-4.009877,44,3.503715,44.0,-23.76278944768724,11.543890537770238,13.836251167547088,-3.468295748233795,-18.873506379127505,-3.199001732869883,-22.466673549309,-1.6197523033995833,-0.16345130328279497,-0.14383714688885957
-22.492953,55,4.04855,55.0,-59.171010454589755,15.587565134685896,17.13216378604193,-3.9936537456512453,-20.428586673736575,-6.855079559094175,-17.94823414492569,-1.8161172414836935,-0.456849463339148,-0.5025344096730628
-9.224765,70,4.174083,70.0,-53.66815512156954,21.436275706031672,23.431549521081863,-5.112060527801515,-25.297896933555602,-6.838223363834376,-30.789302074939624,-2.386951889285834,-0.34615136478147596,-0.4846119106940664
-16.677609,57,4.276858,57.0,-54.606256643466835,16.204531912580492,18.493257441885053,-3.983338904380797,-19.441133260726936,-5.638445198290667,-22.944015227413615,-1.7622090078326218,-0.3855691239686942,-0.43954880132431146
-0.761465,51,4.36627,51.0,-32.52841711680135,12.47138423408466,14.26367261945496,-3.9126829075813307,-18.090034127235413,-3.6744776560279244,-18.091489610410893,-2.1994208746144315,-0.49475034294425446,-0.5046453498031396
-32.970321,54,4.462614,54.0,-66.60856094171447,13.771771577772315,16.6510021348297,-3.8425395750999454,-18.79696816205978,-7.9300617496162396,-18.29459392840353,-1.9203701693973698,-0.5584341111147227,-0.6031088400039006
-12.995449,44,4.54214,44.0,-36.45057702561452,10.901411200228459,13.195587750813834,-3.4036078667640686,-17.159148991107937,-4.626355527755121,-17.960989461853718,-1.4917687121352685,-0.34441643943052935,-0.30308646669886585
38.324262,90,4.706223,90.0,-33.70437187432875,28.150561101524694,29.60090946149945,-6.609198619127276,-32.44083963632583,-5.3728033339330254,-27.70323524944387,-3.596759735916172,-0.24594932183366683,-0.4427087793006003
15.330375,49,4.793212,49.0,-16.872318187667105,14.801864583572753,14.933326795746982,-3.9441543388366704,-19.25630054473877,-1.6013162064227275,-19.84934953249236,-1.881377301770319,-0.3512007302626888,-0.344176715657435
