#{"t_start": 1783132137.0250673, "env_id": "None"}
r,l,t,rc_alive,rc_forward,rc_upright,rc_height,rc_ctrl,rc_action_rate,rc_lateral,rc_yaw_rate,rc_joint_vel,ep_speed,ep_dist
-11.105297,48,1.703784,48.0,-37.452175869572685,12.706660447213448,14.57074867757681,-3.5281540918350216,-17.496571111679078,-5.041165193822138,-21.27351128202237,-1.5911281341882832,-0.3781721892462111,-0.3630453016763626
-6.099001,56,1.807187,56.0,-38.23833977499629,15.029030865696871,17.278618159525177,-4.0450776886940005,-20.302921414375298,-5.686329038375125,-24.133382926392844,-2.0005994231653736,-0.30145652430302433,-0.3376313072193873
33.883466,71,1.936997,71.0,-18.30369682415448,23.616582157542567,25.061005285834003,-5.30966537952423,-24.74194790124893,-1.8208632840884957,-32.989541984549746,-2.6284056210759403,-0.06485858259333528,-0.09209918728253609
-46.532043,49,2.023432,49.0,-55.63577206503642,13.073690628245089,15.6132050806036,-3.768169481754303,-18.853806811571125,-7.671436123669908,-36.12274257762735,-2.1670118209585048,-0.35662545392926526,-0.34949294485067994
-28.748422,41,2.096677,41.0,-34.28786515414998,11.898149814095856,12.946477122736216,-2.9943460321426385,-14.753751301765442,-3.040820945538373,-37.87007179696786,-1.6461936622333013,-0.2602968612954556,-0.21344342626227358
-13.892922,53,2.193211,53.0,-44.499283435991046,14.512963573516123,16.770362264036113,-3.9827159357070934,-19.67511074543,-4.299259461795328,-23.658210023061407,-2.061667958607227,-0.3320285396656226,-0.35195025204556
-20.767403,45,2.276386,45.0,-33.55301600861882,13.618974777368352,14.453615373683775,-3.2611160421371466,-15.0170281291008,-3.924865555555799,-36.33933460101105,-1.7446327834024367,-0.2781111953910758,-0.25030007585196823
-30.611481,44,2.356871,44.0,-37.53452928137708,11.47311970746932,13.01217021119141,-3.1916824722290045,-15.874211239814763,-5.286829668005528,-35.43920969106899,-1.7703086450898657,-0.3437346685481454,-0.30248650832236795
-30.402392,51,2.448168,51.0,-52.85138306113729,12.982726751518696,15.45649177065109,-3.693602328300475,-18.139478230476378,-6.2308532796700336,-27.161477953108925,-1.7648156994351432,-0.4090537843493122,-0.41723486003629845
-10.12167,54,2.54417,54.0,-33.95915828196751,16.715148874294165,18.144213317986242,-3.9548843562602998,-19.0726995229721,-3.845885896959145,-35.92087454408163,-2.227529194589597,-0.24127158802365736,-0.26057331506555
-23.011643,53,2.635303,53.0,-42.49031741114741,15.374601323754364,16.727023450678377,-3.872349939346312,-19.01128177642822,-4.316953837901245,-36.58536387246125,-1.8370006019722473,-0.3382633071599287,-0.3585591055895244
-28.108413,47,2.717783,47.0,-49.80277470307432,11.165755503989857,14.046574550484905,-3.351978044509887,-16.899532985687262,-6.5942474774900575,-21.832722691090197,-1.8394873556195526,-0.4421936535570648,-0.41566203434364096
-11.331724,52,2.810918,52.0,-28.251264782435914,14.841037245671714,16.449484232984776,-4.30198700904846,-21.599072587490088,-3.5079295367698538,-34.776187902746635,-2.185803722994851,-0.24909901167535256,-0.2590629721423667
-20.862279,50,2.901919,50.0,-40.463498228989124,13.328742375204232,15.488528115424913,-3.839233946800232,-17.566801369190216,-5.963350992304299,-29.582176859934233,-2.2644880385077313,-0.3970567569019913,-0.3970567569019913
-20.399105,56,3.00661,56.0,-45.60574837350423,16.172499767152594,17.991884503136973,-4.509811177253724,-22.021904695034028,-6.30091727743981,-29.886757514005467,-2.2383506815888947,-0.3111671749586611,-0.3485072359537004
-28.887174,53,3.1028,53.0,-52.6227694347632,15.269525495521115,16.58379264952086,-4.105750732421875,-20.299960207939147,-6.612124660184893,-28.119628239321287,-1.9802591905074798,-0.3942994275804296,-0.4179573932352554
-42.019326,58,3.208726,58.0,-75.70697096047849,16.87340501313991,18.611902509743825,-4.325395765304566,-20.458068978786475,-8.654159648986516,-24.02940053159587,-2.3306373888721112,-0.5004802931747551,-0.5805571400827159
-25.103194,49,3.299734,49.0,-46.51011159735265,12.006068635286486,13.973081654968409,-3.6789186286926268,-18.888807642459867,-5.63126610925334,-23.375297036855162,-1.9979428922758435,-0.427199727703728,-0.41865573314965343
-3.642507,50,3.391797,50.0,-37.010083665605684,13.266513445413068,15.913391346798173,-3.520360724925995,-17.120922714471817,-5.401506971059183,-18.0102555309949,-1.7592825100258538,-0.4039607281880695,-0.4039607281880695
-39.118158,42,3.468044,42.0,-48.18116821521242,11.878909222102092,13.784690959938267,-3.13493186712265,-15.350101983547212,-6.076433871156074,-32.11270956130176,-1.9264129025979935,-0.41780257442676855,-0.35095416251848555
-23.309381,52,4.008058,52.0,-43.95105860403469,14.60965546780828,16.7219249331861,-3.7014444303512573,-18.82005993127823,-6.144174208225644,-32.10098210842271,-1.9232419983753548,-0.33628882091995094,-0.349740373756749
-31.856919,46,4.091583,46.0,-41.07623119902019,12.320404539145281,13.687563860621875,-3.5753573083877552,-16.186841052770614,-4.989070438193991,-36.051481650778456,-1.9859062460628971,-0.3739687301635381,-0.34405123175045504
10.861696,48,4.176883,48.0,-19.509490986594432,11.965537088832761,14.711925096944375,-3.3527919769287107,-16.869904768466956,-3.0870240410674006,-19.079380748011577,-1.9171736557209125,-0.2979536148782566,-0.2860354702831263
-14.92615,66,4.293906,66.0,-57.476678229370975,18.238313585335202,19.72232850169863,-4.865959441661834,-23.72629537582397,-7.744158867379059,-22.364537613005396,-2.709162682874698,-0.37114689111336746,-0.48991389626964504
