#{"t_start": 1783132137.027869, "env_id": "None"}
r,l,t,rc_alive,rc_forward,rc_upright,rc_height,rc_ctrl,rc_action_rate,rc_lateral,rc_yaw_rate,rc_joint_vel,ep_speed,ep_dist
-6.900841,62,1.728169,62.0,-41.79383219295912,18.039807152405064,20.740128592083554,-4.687979872226714,-22.957582622766502,-4.525426825880219,-31.263886460038446,-2.4520686364798956,-0.3055815534575025,-0.37892112628730307
-14.968127,50,1.819236,50.0,-39.74711040922212,14.662577119889098,15.900808494755625,-3.7516378545761095,-18.220052397251123,-4.182767138142178,-27.93412600187249,-1.695818761516339,-0.32465368015869916,-0.32465368015869916
-15.896212,52,1.914119,52.0,-42.46452690187043,14.52762694065916,17.395424996840212,-3.6948473930358894,-18.19606931805611,-5.759005822916034,-27.760016266682722,-1.9447982154671997,-0.24485758589143908,-0.25465188932709665
-14.7289,56,2.013322,56.0,-42.028391892490276,15.092549644730235,17.089544587464932,-4.229239449501038,-19.367600655555727,-4.686087841516661,-30.396636229180288,-2.2030384497370514,-0.4456374514909548,-0.49911394566986944
-11.609602,65,2.129405,65.0,-41.37967888089901,19.368448662351774,20.75916650516559,-5.0072539424896245,-26.098623836040492,-5.668078323031738,-36.297279125510556,-2.2863030639986506,-0.24892614460453863,-0.32360398798590023
-15.883574,51,2.22466,51.0,-41.59946923834631,13.522149165869566,14.65250127610489,-3.9093203449249274,-19.410500490665434,-4.61532532597221,-23.617317653025875,-1.9062913385414555,-0.33442758595282557,-0.3411161376718821
-27.293534,54,2.323552,54.0,-39.55824959825024,16.81590968028542,18.77257700949079,-4.607120118141175,-22.875270521640775,-4.5616497428457246,-42.85633683891431,-2.42339412106788,-0.2757782363595228,-0.29784049526828466
-14.721072,48,2.410277,48.0,-44.92840588100019,12.987289083363684,14.047681409533368,-3.701333432197572,-19.70952423810959,-5.612639322762089,-14.237090371371451,-1.5670493860074033,-0.49744900961642097,-0.4775510492317641
14.71277,55,2.50843,55.0,-17.94021923865385,15.427558468457152,16.286239831018197,-4.140117530822753,-20.112818169593808,-1.963977934882861,-25.720182365902748,-2.1237129892378164,-0.3387239306127515,-0.37259632367402673
-25.842116,64,2.618572,64.0,-59.39385852014439,18.430602941834792,21.013063126105678,-4.718114550113678,-24.225123310089106,-7.6542075919995645,-30.93184065393858,-2.362637112021778,-0.341071657272177,-0.4365717213083865
-32.436263,56,2.716887,56.0,-53.13413521708197,16.34737140876397,18.24577851040587,-4.147557728290558,-21.062910962104795,-5.33085139662452,-37.16640503891542,-2.187553016926615,-0.3488446371661919,-0.39070599362613495
-27.436539,61,2.827735,61.0,-54.93540791549371,18.488483449438615,19.571047270418116,-4.52153195142746,-24.489758414030078,-5.031187084196856,-35.43562354586334,-2.082560411169057,-0.3580841969156791,-0.4368627202371285
-18.129657,45,2.908307,45.0,-35.44370027984222,12.384314268949524,14.559228004770643,-3.4577360057830817,-17.64322412014008,-5.078346187167575,-26.67565903838883,-1.7745337904028435,-0.36310277359635335,-0.326792496236718
-8.613625,45,2.993041,45.0,-31.257467445805485,12.458714863529433,14.355881665069244,-3.2753435087203977,-16.610069394111633,-4.702546864537256,-22.545995738478634,-2.0367985539486075,-0.2930140227356841,-0.2637126204621157
-16.080072,52,3.087273,52.0,-43.60092726876412,14.386406828700897,15.344446326381407,-3.8727602362632747,-18.73983287811279,-4.3319976513143335,-25.298655923398258,-1.9667509392913014,-0.3899265198089516,-0.40552358060130966
-22.768017,56,3.18963,56.0,-45.705695894040296,16.34677708838985,17.771570547535745,-4.388033130168916,-22.263608229160308,-5.099536132531994,-33.483836875510804,-1.9456544975047387,-0.41580803982340486,-0.4657050046022135
-36.644656,39,3.260472,39.0,-28.916425421877523,12.181217875231624,12.750546314999426,-2.946605694293976,-14.84909964799881,-2.4891655411516895,-49.722607281814604,-1.6525161541298554,-0.2690741155136339,-0.20987781010063447
-29.306431,49,3.352302,49.0,-50.86655588622706,12.066640132940623,14.300935151867156,-3.418830149173737,-16.870963239669802,-7.551330001481303,-24.009240284576904,-1.9570867972294874,-0.42117339612602145,-0.41274992820350104
-29.463532,49,3.442723,49.0,-46.93904937700594,14.99834046911522,15.467063068842569,-3.7225344026088716,-17.529133772850038,-5.384512007633786,-33.28365628049693,-2.070049344386109,-0.35699196633703467,-0.34985212701029395
-17.773269,48,3.97545,48.0,-42.35455723679555,11.728795892541129,13.18572361275122,-3.6162879037857056,-17.998223584890372,-5.311213256616435,-20.063228835226177,-1.344277419006544,-0.4351349444757319,-0.41772954669670265
-7.788773,41,4.048754,41.0,-28.52915314225132,12.209276234040566,12.560651798262183,-3.2244241070747375,-17.42686372995377,-2.8242792546092996,-20.155506379200713,-1.3984747120061845,-0.3205619613562364,-0.26286080831211384
-16.49244,47,4.133408,47.0,-36.3060856327201,12.28644348463756,14.223221525359255,-3.3837951779365545,-16.72367103099823,-4.405697640640099,-27.475150802324546,-1.7077046869315402,-0.3071733209010112,-0.28874292164695053
-5.478178,62,4.24377,62.0,-39.8681853948692,17.05824836407934,19.32919019266947,-4.810319678783418,-23.93844977617264,-4.89969437014291,-28.130390229137404,-2.2185766809602114,-0.25639886798842276,-0.31793459630564425
-4.379553,53,4.337734,53.0,-33.76093628435434,15.528536998102954,16.866364288002817,-3.8210215044021614,-18.70318194627762,-3.111054513603322,-28.46008301408556,-1.9181773730181355,-0.25386020329212955,-0.2690918154896573
-17.562848,55,4.437158,55.0,-37.79819322337147,14.24551769549861,16.28952094678339,-4.07103181362152,-20.374834287166596,-4.893480960343065,-34.00603871251558,-1.9543074573470207,-0.30540919579860276,-0.3359501153784631
-24.588408,44,4.516072,44.0,-40.246685121110794,11.673579439904561,13.698044340766934,-3.159826002120972,-16.520287513732914,-6.084329461910787,-26.352681471450417,-1.5962220670518636,-0.3819437165967406,-0.3361104706051317
14.571878,64,4.632491,64.0,-20.78128264887632,18.332265216302435,19.760912769851103,-4.684363622665404,-22.720956969261156,-3.266132508615807,-33.45867848538509,-2.6098861112875493,-0.1652010198834159,-0.21145730545077235
-28.400253,55,4.730416,55.0,-61.21382645496174,15.05079381711529,17.383057943613753,-4.076400711536407,-20.63761607408524,-7.678255928915155,-20.196878339418245,-2.031127091692155,-0.4251808057053639,-0.4676988862759003
-24.952454,48,4.81475,48.0,-39.998178374329015,12.876758264888316,14.864696169232452,-3.826608655452729,-18.27953109741211,-4.790555578409957,-31.898813926141237,-1.9002203586018476,-0.3088963192873764,-0.2965404665158813
-17.614372,46,4.898138,46.0,-36.179680519220604,13.358061154999447,15.195181632357826,-3.2999714875221247,-17.691121160984036,-3.694680074241566,-29.62870738155206,-1.673454220165999,-0.3230566929157255,-0.29721215748246743
10.623871,69,5.026637,69.0,-41.133065457984515,20.44931636127783,21.70255362758111,-4.833174870014193,-24.804446303844454,-5.0988769795780495,-21.891956309714708,-2.766479297619546,-0.38956536055092844,-0.5376001975602813
-0.347918,53,5.126381,53.0,-26.355201284464904,16.06203281804161,17.841810345688984,-3.912176671028135,-19.75486106872558,-2.8984411972275907,-32.08107478893852,-2.2500058821801345,-0.2366004880962088,-0.25079651738198133
-15.908174,47,5.213215,47.0,-37.10733152369647,12.746804361127072,14.881917938917173,-3.492415466308594,-17.7203206539154,-3.9689782711047954,-26.75970590137649,-1.4881440715482581,-0.2951209305420176,-0.27741367470949657
-0.021873,48,5.306089,48.0,-28.007486065140935,13.273003978659554,14.842944390646775,-3.339676926136017,-15.839001917839049,-2.974258050409196,-24.337485667837793,-1.639912862614255,-0.2558331378583748,-0.24559981234403983
-13.9342,72,5.434675,72.0,-56.68669748380108,22.366597752008147,24.602245740906913,-5.711117233037946,-27.640983647108076,-8.698138808583781,-31.273440482900586,-2.89266590551891,-0.22780158901189046,-0.32803428817712227
35.883107,79,5.575531,79.0,-18.100727460729715,27.04121707804677,28.264612236784757,-5.833422558307649,-30.442591810226443,-3.395078760863592,-37.80754236503583,-2.8433592429278978,-0.14786422709857286,-0.2336254788157451
4.33372,60,5.685264,60.0,-32.857261581289286,16.963211205622365,18.464872026318513,-4.413114527463913,-22.755373311042796,-2.8114651322283533,-26.19636428584683,-2.060784113425736,-0.3893078558226199,-0.46716942698714387
-1.492112,55,5.903109,55.0,-30.331917144494565,15.087632519480795,17.235765901898155,-4.200681228637694,-20.67346692085267,-3.9712143593463765,-27.571084469723594,-2.067146738999316,-0.24438909594978442,-0.2688280055447629
43.115,74,6.04178,74.0,-14.203005587765878,23.795872026778756,23.675440164766794,-5.419397490024567,-26.575200688838958,-1.298586395046551,-27.8332512748437,-3.0268702673846777,-0.053788312559583606,-0.07960670258818374
-25.573895,50,6.133466,50.0,-53.81665497753395,12.620944353576922,15.226993098273015,-3.640716004371644,-18.390940976142886,-7.353726809138846,-18.17275087308123,-2.0470430805488573,-0.40805359407604297,-0.40805359407604297
-7.163518,54,6.231067,54.0,-38.17708194891888,15.97663090725679,17.008212376501763,-3.8359770727157585,-19.840217435359957,-4.425830495288885,-25.943474215575517,-1.925780409512708,-0.3279545293755782,-0.35419089172562446
-22.783538,46,6.315594,46.0,-42.16697456095347,12.204557615307058,14.083486810248601,-3.348255584239961,-17.237346637248994,-5.978928676670752,-24.574930551529196,-1.765146009702476,-0.36916468109384076,-0.3396315066063335
55.202459,59,6.424124,59.0,3.5745082583806305,17.89271995818272,17.819619799176902,-4.681979604959489,-22.114561831951136,-0.8171465360268315,-13.311826957589822,-2.1588745813119377,0.008049960555377721,0.00949895345534571
-3.438028,61,6.535764,61.0,-42.48061857806289,18.985456721162706,20.151934400122638,-4.2681005251407615,-20.9444571018219,-4.756563350692858,-28.973486832147003,-2.1521926043152075,-0.28430959750473583,-0.3468577089557777
-5.769213,46,6.619841,46.0,-31.43910929149489,13.195787323440497,14.867698496571155,-3.2191510486602795,-15.279650872945783,-3.384202647351981,-24.77027946044321,-1.740305066758746,-0.2711402551520678,-0.2494490347399024
-11.187551,50,6.711644,50.0,-25.602737802206903,14.310561240593243,15.772251124796336,-3.622519955635072,-16.86106331348419,-3.6543856096216527,-39.43706143232877,-2.0925952411287563,-0.20875207119895933,-0.20875207119895933
-23.507237,46,10.783219,46.0,-32.52063139704023,13.055743788295977,14.474598925185365,-3.4889126038551326,-17.3669766664505,-4.1464764828881915,-37.5804527025267,-1.9341297373825954,-0.3309950477525915,-0.30451544393238417
-26.454323,53,10.878706,53.0,-57.42750895286458,14.858951208568838,16.349597031362418,-3.6195617580413826,-18.23697559833526,-6.149369398400208,-23.10546586134218,-2.1239898994327766,-0.44606580485345904,-0.4728297531446666
-24.058388,50,10.974025,50.0,-45.63881741179161,13.311404144452132,15.425959749379773,-3.5755770111083978,-19.006370794773105,-5.671971880242339,-27.286572484755858,-1.6164427711091507,-0.387259990618411,-0.387259990618411
-14.644574,55,11.078549,55.0,-50.49968852113277,14.615055128962041,17.417000349055026,-4.04192296743393,-19.676520109176643,-6.399359138853164,-18.79349872603573,-2.2656396292452605,-0.3798966721570401,-0.41788633937274416
-7.444966,54,11.182715,54.0,-41.830279050598335,15.790290237076857,17.160364188787906,-3.82346507549286,-18.319286918640138,-4.500057333516336,-23.820733191756787,-2.1017992725573507,-0.32706927076015113,-0.3532348124209632
-6.701686,60,11.289932,60.0,-40.77421321498178,17.685201157646507,20.509797444111825,-4.755651477575301,-23.536330986022953,-4.097687970545061,-29.505084122915544,-2.227716449445024,-0.26700095483949243,-0.32040114580739093
112.167478,71,11.420357,71.0,63.70551377170853,22.610537482569747,22.565674137894046,-5.530355567932127,-26.37536642551423,-7.823655659451088,-24.626085449201263,-3.358784082258533,0.3926376878744628,0.5575455167817371
20.881869,79,11.559643,79.0,-43.03527412168854,25.384250670616147,25.15723521504682,-6.142590067386627,-28.27389578819274,-4.346035904165653,-23.661597085237698,-3.20022374899154,-0.30624842762946025,-0.4838725156545472
-26.24023,55,11.658561,55.0,-62.261785492883234,15.15843533604917,17.082270742065,-3.93874047279358,-17.963405859470363,-7.475891284918064,-19.36911406964482,-2.471998690901662,-0.4111812923455348,-0.4522994215800883
-21.01243,37,11.728375,37.0,-33.93961576204478,8.739123284064295,10.19621897282255,-2.721330654621124,-12.609482109546661,-4.339343603889655,-21.63270673698409,-1.7052936115644861,-0.3765727531356009,-0.27866383732034467
15.343253,48,11.935934,48.0,-16.236975970810782,15.369397718367166,16.564873346820068,-3.433010947704316,-17.57564854621887,-1.5392432128572444,-23.994378322305575,-1.8117607657673243,-0.19195257760723966,-0.18427447450295006
-19.733353,43,12.0167,43.0,-38.53660639853738,11.85784361609736,12.81780037428551,-3.3001653695106508,-16.168652522563935,-4.669517095800863,-23.014264160306514,-1.7197914326321808,-0.4421577974797279,-0.38025570583256596
104.491855,68,12.139188,68.0,52.86625342505935,20.63461776829702,20.829203564595495,-5.070691516399384,-25.680381464958195,-4.035468522928157,-20.316041846696002,-2.7356366838402395,0.44536795435022875,0.6057004179163111
12.01671,69,12.262966,69.0,-36.00198402043325,21.319001846207353,22.8250617518945,-5.201407617330553,-25.288631045818327,-3.7576205460747953,-28.178221666444344,-2.6994889499142016,-0.21820758429804774,-0.3011264663313059
7.109824,62,12.376267,62.0,-36.541524304384524,18.44978172105093,19.669869882059842,-4.287235984802245,-21.39171051979065,-2.8405046581697015,-25.884982690221175,-2.0638691973592684,-0.34055479757104307,-0.4222879489880934
-45.430903,67,12.498665,67.0,-76.33361355294362,17.79634881381637,19.022354654959955,-4.849678635597231,-25.34548872709274,-9.587366376484932,-30.637122465666142,-2.4963368333590212,-0.45907377903972635,-0.6151588639132334
-42.574779,50,12.596435,50.0,-56.35440523320517,13.691858341778769,15.310550260667275,-3.7732068669795993,-17.781668901443478,-7.779809768295565,-33.81998124139668,-2.068115405679533,-0.4251164382723162,-0.4251164382723162
-35.84991,44,12.678436,44.0,-48.82363965433971,10.656495005262096,13.006073190720054,-3.3247996330261236,-17.40443689823151,-6.7655660475911015,-25.261767408316658,-1.9322686898578871,-0.4274333054805731,-0.37614130882290436
54.033819,63,12.796849,63.0,-2.7083858519128405,19.934443130893072,19.71019107750854,-4.468897941112518,-23.287137043476108,-0.34802643433973246,-15.501256323081094,-2.2971111321433653,-0.11761825711899994,-0.14819900396993993
-1.213878,60,12.908489,60.0,-39.88123740968365,18.094684905548107,19.899389299800536,-4.457400679588318,-21.61635939478874,-5.389260746099682,-25.48632062744823,-2.3773734581267303,-0.24843218622459257,-0.29811862346951107
-25.157245,56,13.012593,56.0,-49.050377588535966,16.818185749979325,18.27222396032199,-3.9072449994087215,-19.05050356388092,-5.727420249147549,-36.39690629429238,-2.1152020848689514,-0.3040869416066404,-0.34057737459943727
-16.106554,49,13.102229,49.0,-37.203658339860276,14.30256368243244,15.641739626066363,-3.665906033515929,-17.375257456302638,-3.7529766272449816,-31.20310457118879,-1.8499540077166894,-0.3040398658161787,-0.2979590684998551
-11.946915,49,13.192707,49.0,-35.84005048059815,12.5871414788762,15.023519881111316,-3.5442764949798597,-18.383523631095883,-5.265867305992189,-23.643253641304344,-1.880604482866448,-0.29401761082748906,-0.28813725861093925
2.895954,69,13.318507,69.0,-51.74666642371669,20.35767454734221,23.20956972712666,-4.934697175025939,-24.0417065024376,-5.7096126602638275,-20.68050157634662,-2.5581060098013815,-0.31294374197780783,-0.4318623639293749
-31.984525,64,13.434326,64.0,-63.28451544552344,19.424294832534304,20.28408233763576,-4.786613500118256,-24.160874330997476,-7.419596445082412,-33.396596475764724,-2.6447057175514885,-0.39114707155014405,-0.5006682515841844
27.28882,69,13.561699,69.0,-17.72866478343237,19.166262831224362,22.423964856695413,-5.070539262294771,-23.22336804866791,-3.526608983761891,-30.9413674622491,-2.8108590247288614,-0.16161111951439833,-0.2230233449298697
135.17612,88,13.72558,88.0,70.05494472045902,28.522108838307826,28.121844426573624,-6.184147095680236,-31.27580168247223,-9.949333434019879,-28.736339648127746,-3.3771559132773916,0.34454837406564653,0.6064051383555379
103.892036,65,13.964386,65.0,54.54592789491081,19.46489723271427,21.062745721758684,-4.65381200194359,-24.140198171138767,-5.6741084131181605,-19.27145780936765,-2.441958098633226,0.3957336123540355,0.5144536960602462
30.015859,53,14.062014,53.0,-13.75424182676104,15.45675154039328,15.52647761845175,-4.050413768291474,-20.812112057209017,-1.566460934736005,-11.621677575797388,-2.1624640182387047,-0.2045984901738732,-0.2168743995843056
11.201956,57,14.167768,57.0,-23.052489548765696,17.72871599863436,18.687943819750544,-4.149363363981247,-19.930536246299734,-4.196532381213757,-28.600283746393842,-2.2854988522776174,-0.17707709111636927,-0.201867883872661
137.536331,88,14.335489,88.0,63.418468621792734,29.368557634806876,29.816740211496278,-6.23986573457718,-31.03178970813751,-5.196267633881424,-27.049241704971717,-3.5502708309469315,0.2661720430808904,0.4684627958223671
