#{"t_start": 1783132137.2871363, "env_id": "None"}
r,l,t,rc_alive,rc_forward,rc_upright,rc_height,rc_ctrl,rc_action_rate,rc_lateral,rc_yaw_rate,rc_joint_vel,ep_speed,ep_dist
17.513054,56,1.456743,56.0,-20.281979665541108,15.023023642291703,17.139559676813366,-3.9329632139205932,-19.56291270256043,-2.736870511763558,-22.079366931725527,-2.0554361114754442,-0.24234597952347595,-0.2714274970662931
55.325391,77,1.599166,77.0,-16.038007987043645,25.447878669013825,24.918935228255553,-5.602038960456848,-29.35124404430389,-1.5503138250933732,-16.882030459623316,-2.6177873870541397,-0.08035310161547571,-0.1237437764878326
-10.222208,39,1.668715,39.0,-27.557086963962107,9.106740234570715,11.083286802433856,-2.890599942207337,-14.132442963123324,-3.7085513849688683,-19.576913336267395,-1.5466401339146858,-0.2477469417965545,-0.1932426146013125
-27.243456,47,1.752126,47.0,-45.99613859815752,11.838886678714871,13.245933938249639,-3.110900847911835,-14.92642537355423,-6.5393152831242185,-27.027626183011336,-1.7278699576944005,-0.4542492214794162,-0.4269942681906513
-29.310191,40,1.824252,40.0,-38.593576703712294,10.620830695420883,12.31812622682061,-2.860497493743896,-15.128847718238832,-4.698807229796096,-29.409239874043017,-1.5581786291453952,-0.3569928816313224,-0.28559430530505797
-30.389884,47,1.908923,47.0,-50.5051807018428,11.925440274952201,14.609381208686154,-3.706696994304657,-17.403663945198062,-7.076009001032164,-23.039056770793373,-2.1940976806580785,-0.42407827975932016,-0.398633582973761
-34.100047,56,2.012098,56.0,-58.48334545056229,15.36339889186595,17.4324288942837,-4.162126758098603,-20.973429298400877,-7.8279972933486714,-29.198628397686882,-2.2503477117985056,-0.4100314402011824,-0.4592352130253243
-21.957206,61,2.12487,61.0,-52.54597365651652,15.979138685594902,18.513242087038222,-4.372333197593689,-22.35504081249237,-5.970537043082978,-30.091897184866042,-2.113804566975318,-0.3689320266014886,-0.4500970724538161
-18.98483,44,2.202315,44.0,-45.626110161353886,11.639217937664537,13.609076106631763,-3.234807624816894,-16.663715410232545,-6.340201633221227,-14.596047218864609,-1.7722424550805678,-0.3977004550098313,-0.3499764004086516
-31.184829,46,2.283753,46.0,-39.99151816285561,12.26697369933012,13.298046338199335,-3.259917185306548,-15.874993091821668,-4.734095834208459,-37.08694045153775,-1.8023842646483061,-0.444206025856301,-0.4086695437877969
-26.791469,53,2.374963,53.0,-59.191764368581126,13.674309794852912,16.084405108008898,-3.996105566024781,-19.01162047386169,-7.745588800306269,-17.47758710420648,-2.127517578971569,-0.44731835761410416,-0.4741574590709504
-19.124158,51,2.465825,51.0,-49.17677743674444,13.955620203592186,15.972979156679113,-3.768002080917358,-18.53612698316574,-7.222719916498256,-19.399477503949324,-1.9496532387165448,-0.39279463337009496,-0.40065052603749685
-26.980121,48,2.550538,48.0,-40.011717739487835,13.950001342119531,15.861775993370811,-3.5738338828086844,-17.89645434617996,-5.952127142108287,-35.32991462198621,-2.027850597467774,-0.34349816591715066,-0.3297582392804646
-16.214159,50,2.641699,50.0,-38.445883608539184,12.954641789258552,15.411181910117776,-3.745928297042846,-19.242015874385835,-5.8145606806147345,-25.432299055778714,-1.8992951918542804,-0.2643150833988784,-0.2643150833988784
-28.373415,55,2.744388,55.0,-56.02632129877939,15.483667332580692,17.230985597797417,-4.138917798995972,-20.491572582721712,-8.028867084151688,-25.21846681979392,-2.1839219656313285,-0.390979165132489,-0.43007708164573794
37.641891,50,2.835198,50.0,-6.276253077300184,15.102571992934083,15.078654962755108,-3.652125785350799,-18.74126098155975,-0.36042347704045663,-11.813999284075983,-1.6952738453068608,-0.3864992946268285,-0.3864992946268285
-2.861612,58,2.941167,58.0,-30.317514647857564,17.403585307466024,19.310817962601742,-4.257441362142564,-21.06647201776504,-3.259666269430272,-36.11527483490776,-2.5596457118822076,-0.23926444404975963,-0.27754675509772114
101.976149,79,3.087265,79.0,47.01088877914012,25.052643781408495,26.2547480946547,-5.809408848285675,-29.827665340900417,-3.8421347918829127,-32.589945381862115,-3.272977491480253,0.273002809968028,0.4313444397494843
-18.375203,55,3.188483,55.0,-45.76551866536209,14.79795673232061,17.15509411626671,-4.178354160785674,-21.78585300445557,-6.309513040560447,-25.341169956574443,-1.9478453294684437,-0.18195151012737887,-0.20014666114011678
-34.578958,52,3.728169,52.0,-56.23756471185203,14.405484780940103,15.930011631293967,-3.8834114813804637,-19.22881506681442,-6.793626406205519,-28.9533091126231,-1.817727323032507,-0.4561924888688345,-0.4744401884235879
-25.060673,45,3.809967,45.0,-43.22166551301913,12.07854444394615,13.148776477599416,-3.4738778591156008,-16.819147288799286,-4.306256123692549,-26.035504234393954,-1.4315428568594268,-0.39373272888886196,-0.35435945599997576
-49.923699,48,3.895306,48.0,-70.77071229660645,12.220322918659418,14.296251609906166,-3.32630262851715,-16.66974042057991,-10.253108387851546,-21.696914933451467,-1.7234951300985812,-0.5747057551740771,-0.551717524967114
