#{"t_start": 1783132137.304696, "env_id": "None"}
r,l,t,rc_alive,rc_forward,rc_upright,rc_height,rc_ctrl,rc_action_rate,rc_lateral,rc_yaw_rate,rc_joint_vel,ep_speed,ep_dist
56.159676,50,1.427773,50.0,20.552888093270123,13.917929617525003,15.04866087933118,-3.7313903045654295,-17.071328544616698,-1.270360449472108,-19.319027253422373,-1.9676961820506047,-0.015457639135277014,-0.015457639135277014
-22.699054,48,1.516817,48.0,-38.8406870274201,12.457273541160047,15.496136814067587,-3.350021212100984,-16.560033428668973,-4.66590521661969,-33.46217658519474,-1.7736412198340052,-0.321845491622856,-0.30897167195794173
-16.04669,51,1.610199,51.0,-40.692483669720346,13.512268739053766,15.449388278949826,-3.532093477249145,-16.741148620843887,-5.814388448192226,-27.51779133320749,-1.7104412220580323,-0.3352833735140726,-0.34198904098435406
-17.040956,50,1.700739,50.0,-42.8195616920139,13.995302991876422,15.542404723692131,-3.709134707450868,-17.35260578393936,-4.85246987430668,-25.983425903289955,-1.8614662014208914,-0.3267791894484336,-0.3267791894484336
0.741511,54,1.796624,54.0,-32.040069612137565,16.239496169151295,18.156204999677144,-3.6274687242507935,-18.295239448547363,-4.429536721440804,-27.40731501820303,-1.8545603352574267,-0.22331706295855522,-0.24118242799523965
-17.931437,39,1.865203,39.0,-26.48680425394239,9.818617979597171,11.65510875766803,-2.9393586397171023,-14.883735978603367,-3.347360121415461,-29.34615520626684,-1.4017495083889873,-0.30206082511152194,-0.23560744358698713
15.731546,61,1.978531,61.0,-30.43885063448211,18.06477195330114,18.582223089323808,-4.490241291522981,-22.316831135749815,-4.633394759127752,-17.902896600133985,-2.1332342210295705,-0.03737759872023166,-0.04560067043868262
8.874138,67,2.10082,67.0,-34.41873798043887,19.41077115825887,21.338646875488127,-5.010617349147798,-26.800699436664583,-4.096424094957051,-26.079501183180714,-2.469300356334856,-0.1588313044717449,-0.21283394799213817
-29.799754,49,2.188428,49.0,-50.93795016708979,12.79134773849734,14.723264972328149,-3.7555716800689702,-18.415809893608092,-7.153755149846594,-24.10286644899628,-1.94841355338008,-0.36029251083935343,-0.35308666062256633
-11.228509,46,2.269915,46.0,-29.43270235695669,13.855289604035999,15.393083433238562,-3.164192769527435,-15.304476314783097,-4.724518307852908,-31.9414411727715,-1.9095514049039115,-0.26691133998062344,-0.24555843278217357
