#{"t_start": 1783132195.4132771, "env_id": "None"}
r,l,t,rc_alive,rc_forward,rc_upright,rc_height,rc_ctrl,rc_action_rate,rc_lateral,rc_yaw_rate,rc_joint_vel,ep_speed,ep_dist
-15.818144,54,1.741767,54.0,-53.07793294236464,14.956342878520832,17.80500061960364,-3.589747418165207,-17.532655584812165,-6.976757140388022,-19.349261247598207,-2.0531329925690325,-0.3699261276278514,-0.3995202178380795
-1.934352,57,1.846604,57.0,-35.580910655274735,15.491795275203897,17.75209886187897,-4.328529410362244,-19.92819001674652,-5.678808171677719,-24.293545495755406,-2.3682625405183035,-0.27944286297029447,-0.31856486378613574
-26.865265,53,1.940083,53.0,-61.69021239534871,14.375988269449776,16.25539172925637,-3.928850128650666,-20.790798032283785,-8.29536462907849,-14.057368515299279,-1.7340510261071491,-0.43222259436483995,-0.4581559500267304
31.754561,61,2.056965,61.0,-23.170329679248294,19.307489924130717,19.538260694079362,-4.310180923938752,-21.54197381734848,-1.9015538071035205,-14.901664969384234,-2.265485978266045,-0.3048913364889855,-0.3719674305165623
-16.051875,50,2.146851,50.0,-40.14486129847181,13.34317424718942,15.087728277529024,-3.783218960762025,-19.09215511083603,-5.303977200616554,-24.434185435985686,-1.7243791319955188,-0.30425556866170395,-0.30425556866170395
-22.18696,42,2.226951,42.0,-32.74367401760362,10.878424005898614,13.049308182508861,-3.121926751136779,-16.928104758262634,-5.494079820449707,-28.130472513114817,-1.696433974894983,-0.36694250720832755,-0.3082317060549951
-20.290245,44,2.313612,44.0,-40.29099282933142,13.33553286372263,14.562722875208538,-3.049029452800751,-15.688731729984285,-4.214854928303881,-26.985532966189034,-1.959359310977263,-0.4139851946121117,-0.3643069712586583
-35.672607,51,2.40492,51.0,-59.689265077015335,13.858590120430557,15.003626534993808,-3.8060919547081005,-17.49143995046615,-7.441117894389228,-25.160960435262773,-1.9459478841055111,-0.4453408654661433,-0.4542476827754662
-24.268012,64,2.521087,64.0,-54.18607372926267,17.330033890628776,19.984813737947345,-4.878136892318727,-24.124145877361297,-7.496298841735082,-32.16207620613043,-2.7361276314078875,-0.3268591757895124,-0.4183797450105759
-9.305234,50,2.61483,50.0,-39.96707096254681,13.656318629430105,14.927896398579996,-3.7294504582881927,-18.511423242092132,-4.569558697615922,-19.271004162808058,-1.8409415091078272,-0.3770143075826532,-0.3770143075826532
9.702393,56,2.718458,56.0,-23.1873044311153,16.0884800250756,17.74412093274344,-4.132612068653105,-20.185747170448295,-3.953906792186702,-26.81046395306122,-1.8601737201329007,-0.14404754974805872,-0.16133325571782578
-17.433501,45,2.801377,45.0,-40.246011650978154,11.315283599886422,13.971983659856177,-3.358921139240266,-16.50674260854721,-5.00762439333413,-21.14259887203241,-1.458870094073808,-0.4191138550795237,-0.37720246957157133
-39.555842,51,2.898778,51.0,-63.65945231704045,14.434794855810168,16.004864653547568,-3.749143185615539,-18.42060545682907,-6.8857998464473535,-26.223806506623145,-2.0566939472405275,-0.5009953865302601,-0.5110152942608653
-19.976565,56,3.005809,56.0,-45.3376966219176,14.925007602855517,16.804916710329163,-3.6835737323760993,-18.819194191694265,-6.922890861190373,-31.217124719682676,-1.7260096444697057,-0.35006383120826184,-0.39207149095325333
-25.576391,52,3.102984,52.0,-52.717407658971204,14.131640297357354,16.266505883433656,-3.630425078868865,-17.707027721405026,-7.0973468116141465,-24.7266429440248,-2.0956868203231998,-0.3995136110197094,-0.4154941554604978
