#{"t_start": 1783133905.6655934, "env_id": "None"}
r,l,t,rc_alive,rc_forward,rc_upright,rc_height,rc_single,rc_air,rc_ctrl,rc_action_rate,rc_torque,rc_slide,rc_lateral,rc_yaw_rate,rc_joint_vel,ep_speed,ep_dist,ep_pushes
-37.087274,48,2.889718,48.0,-33.90725431067021,12.831205425144253,15.231006618775075,0.44999999999999996,-2.17,-3.8713905382156373,-18.5653323173523,-7.351284572552289,-2.3775433553665177,-5.251589158615274,-38.023364682313556,-2.081727452195051,-0.2440892502040648,-0.2343256801959022,0.0
-44.689155,48,2.959382,48.0,-57.65928292035366,12.398138311337267,14.64329542472443,0.15,-3.05,-3.7947179150581367,-18.258524465560914,-7.563893766770495,-2.0265842321754115,-8.101412126477788,-17.81053371621908,-1.6156395468391347,-0.483943287742844,-0.46458555623313025,0.0
-7.987863,78,3.060854,78.0,-38.79012432594473,23.55090085202724,26.508414707379274,1.05,-4.740000000000001,-6.368300051689148,-31.192785722017287,-11.926819341330438,-3.3437388101134156,-5.1058342233504685,-32.529870123863624,-3.0997061673804693,-0.2130890645274832,-0.3324189406628738,0.0
-52.538054,56,3.127122,56.0,-64.76135196881918,15.461558234326443,18.02774944640164,0.15,-4.01,-4.462379217147827,-21.439056634902947,-9.047687483506358,-3.369452680760403,-8.291109772575593,-24.48555584228397,-2.3107678336444506,-0.46079353687543845,-0.5160887613004911,0.0
68.386625,91,3.247183,91.0,7.400536745320998,28.43426147035393,31.226707742482613,1.7999999999999996,-2.95,-7.339763901233673,-37.09160554409027,-14.44222055329943,-3.806379913116118,-0.4454310890556293,-22.10941997403123,-3.2900598461143487,-0.03215266534571624,-0.05851785092920356,0.0
-2.880957,51,3.315792,51.0,-29.143021847707196,14.123043464868863,15.086600815445397,0.75,-1.8599999999999999,-4.0730514907836906,-20.060444283485406,-7.948275620037714,-2.0982096027263437,-3.1779528952602876,-13.76132198182709,-1.718323831773466,-0.30089657148119686,-0.3069145029108208,0.0
-13.59108,32,3.359573,32.0,-13.678772355122128,9.242161375440624,9.895622579596274,0.0,-1.7899999999999998,-2.5310925483703617,-11.262558174133304,-5.164850409199616,-1.286964593739537,-1.8850433572771874,-25.632179985170502,-1.4974030076870444,-0.17450176415278,-0.11168112905777919,0.0
73.508052,73,3.458716,73.0,46.81739774325754,22.08050465483743,24.77398490184774,2.5499999999999994,-4.06,-5.526598381996154,-27.123488950729367,-11.413018552545294,-3.8364026177296435,-4.508304825625746,-36.45396650926569,-2.7920553589596815,0.30486222725555534,0.44509885179311076,0.0
-22.266605,75,3.55844,75.0,-55.393213056585644,24.32946265203597,25.754752849302776,0.15,-4.52,-6.011007614135745,-29.746828114986425,-11.635904126559144,-2.936238560289349,-6.170711998414146,-28.230654782202848,-2.856262377242362,-0.37426129533908853,-0.5613919430086328,0.0
-57.317054,53,3.62963,53.0,-58.95999422946009,15.55380273499541,17.70232676535259,0.3,-3.93,-4.068894689083099,-21.820346105098725,-8.094889103976596,-2.464798490252756,-7.920460888080292,-34.369725398988884,-2.244074309602934,-0.44182535071316353,-0.46833487175595334,0.0
-29.101335,48,3.695373,48.0,-35.84744206144073,13.919023702359471,14.336775125507584,0.3,-2.04,-4.037792918682098,-20.14833157062531,-7.8052024550780175,-2.426550418466509,-4.143634775365386,-27.311834973523208,-1.8963450878524253,-0.3018748817957486,-0.28979988652391864,0.0
-66.663396,53,3.767999,53.0,-69.84168845397049,14.871085370997127,16.365522742602742,0.15,-3.0699999999999994,-4.310669109821321,-21.976642322540282,-8.31786634454797,-2.4711998001798907,-9.073629951722399,-30.003101777893637,-1.9852064823017657,-0.5296920032802537,-0.5614735234770689,0.0
-15.881915,46,4.247079,46.0,-21.67866123461775,13.140965727041081,14.61723042865315,0.0,-2.4999999999999996,-3.90692880153656,-19.96553471088409,-7.34924682260535,-1.6961489896990969,-2.330615035359717,-28.484033884459887,-1.728941337730742,-0.317212150379026,-0.2918351783487039,0.0
-50.236262,54,6.529516,54.0,-62.23501456835524,15.35712044734764,17.4997586400764,0.44999999999999996,-3.2199999999999993,-4.530868687629699,-22.098104429245,-8.516222516119694,-2.9561985227782186,-7.620297577569694,-24.498921969447522,-1.867512700939082,-0.5099401976006015,-0.5507354134086496,0.0
-47.591264,47,8.486991,47.0,-48.46572902751752,11.517902758891745,15.431401428595219,0.3,-2.3299999999999996,-4.350354938507079,-20.515311229228974,-7.812872687874665,-2.389892357345773,-6.167434974730945,-27.838425122867196,-1.9705480182806032,-0.43214583373383914,-0.4062170837098088,0.0
9.755599,64,11.17878,64.0,-13.405478387768992,19.196044708915494,19.178334398783498,0.9,-2.9299999999999997,-5.922300391197203,-26.83816875219346,-10.540169920842226,-2.7102889053549766,-3.172156344996438,-25.318888867695073,-2.681328458636565,-0.20331144981484786,-0.26023865576300526,0.0
22.615807,73,14.233746,73.0,-4.456850293545097,22.074122047192567,23.66530041637913,1.6499999999999997,-3.13,-7.137701973915098,-30.867333257198343,-12.600365628745678,-3.816032449945891,-1.947188669805067,-29.89120503505151,-3.92693773722725,-0.06439307315566929,-0.09401388680727717,0.0
-9.413455,51,16.270884,51.0,-27.141713637221052,15.457892683054505,16.049192383061335,0.9,-2.9499999999999997,-5.271206531524658,-21.431845748424536,-8.555505006085966,-3.0886811191889474,-4.181317612709124,-17.533656529509308,-2.6666134638562244,-0.20441718602679348,-0.20850552974732936,0.0
34.982551,47,18.164357,47.0,9.36894640944096,12.290984061729134,15.700175126856752,1.2,-2.12,-4.787670159339906,-19.97761167287827,-7.712077718914094,-2.6404576220268683,-0.5434397031606533,-10.44571729401767,-2.3505799383726758,-0.37368085109572413,-0.3512600000299807,0.0
50.18892,78,21.393333,78.0,11.249065320761714,26.239271827349295,25.46882769596998,2.5499999999999994,-3.3099999999999996,-8.067068886756894,-34.771760249137856,-13.487486737170247,-4.327660012841733,-0.7563730396115413,-24.812546645450574,-3.7853491773883614,0.1325924320417596,0.206844193985145,0.0
91.32,81,24.693022,81.0,42.75441368987373,24.58756401467635,27.529859606520496,4.35,-2.5999999999999996,-8.8114874458313,-32.783573842048646,-13.214724800325513,-3.3006169586103793,-6.203561317783353,-17.957301696292518,-4.03057146433156,0.004434841296213222,0.007184442899865419,0.0
-0.50929,61,27.198253,61.0,-19.911407051203987,18.976204113508217,21.516987911737516,0.3,-2.38,-6.5317325258255,-24.96903524398804,-10.310873903176843,-1.942146986248725,-2.6993210493252517,-30.330613287997757,-3.2273524216780665,-0.16761670365960657,-0.20449237846472001,0.0
-2.450036,107,31.528057,107.0,-41.34670547258211,34.74228646215111,37.70877168424261,1.05,-7.420000000000003,-11.786700563430788,-49.344340777397164,-18.01875797651611,-5.954440849800681,-4.653133831736854,-38.99351208005607,-5.4335030446579315,-0.11629246081063495,-0.2488658661347588,0.0
89.671644,61,33.907871,61.0,68.33816192763497,16.80464840558466,20.369256356137246,4.950000000000001,-3.16,-6.907427039146424,-28.73262760639191,-10.332299443338842,-2.4114292217736226,-7.026553396481531,-20.212501155823034,-3.007584485943977,0.45460996506395834,0.5546241573780292,0.0
81.107043,118,38.706607,118.0,8.601139892507467,40.10244544937193,42.19955222450265,2.849999999999999,-5.750000000000002,-12.80984017372131,-50.69331533908845,-19.14922490599926,-5.3229137035516905,-0.7644403984350966,-30.563138407596146,-5.593221522800111,-0.10914940092069811,-0.2575925861728475,0.0
114.778851,78,41.793556,78.0,80.93409799117173,27.60842427767026,26.91758609527382,3.8999999999999986,-4.69,-8.901195616722111,-34.45205870866775,-12.362821347168152,-4.4162904218850985,-8.111891186482989,-26.473906521523542,-3.173093063881504,0.27708318902462215,0.43224977487841054,0.0
52.516493,68,44.547762,68.0,17.38383862624479,19.56574578634864,23.350307538533617,2.5499999999999994,-2.4,-7.322324361801148,-27.252011883258813,-10.990015053218622,-2.851005228176893,-1.841074763298975,-22.569864236033904,-3.1071036972789066,0.21513805268698652,0.2925877516543017,0.0
95.308917,55,46.757744,55.0,75.07628661690036,19.107580959255237,18.76730702079425,3.5999999999999988,-2.79,-6.3857416248321535,-23.22254822254181,-8.81830144591982,-2.826583886760767,-11.707447859871216,-17.720159956182933,-2.7714747341409693,0.6066743459101989,0.6673417805012188,0.0
99.204937,62,49.196081,62.0,76.87030838908503,19.907835192331703,18.994089802021715,4.5,-1.4100000000000001,-7.901402082443235,-23.31142110824586,-10.747482516101813,-3.1076316287477526,-8.52351861296073,-24.776186341918685,-3.2896536328908597,0.5221776398493775,0.647500273413228,0.0
106.777284,70,52.058809,70.0,88.2861377685135,24.635343762763743,24.36752717402163,3.149999999999999,-2.71,-8.399345793724061,-29.99477565288544,-12.183843661850046,-3.1057682441563963,-11.456563442597682,-32.00423888940931,-3.8071893924442444,0.5133510959851114,0.7186915343791561,0.0
81.655712,67,54.938238,67.0,49.69316403323208,21.248085970436335,24.075927202370003,2.999999999999999,-2.0100000000000002,-7.9232510471344,-29.693592607975003,-11.10287872871455,-2.8301547387434414,-7.808647019669078,-19.089779623667866,-2.903161403299586,0.26756299409744094,0.3585344120905709,0.0
80.24643,58,57.246444,58.0,55.56850470748461,20.500726729603894,20.670348507745803,3.149999999999999,-2.9799999999999995,-7.103305101394653,-26.510712182521818,-10.175974927111247,-2.485117988433556,-6.937710648181278,-18.233045507796202,-3.217283717112677,0.3606439382572964,0.4183469683784638,0.0
97.257027,70,60.148165,70.0,72.83793064482632,23.716099163158137,23.51229236792292,2.999999999999999,-3.03,-7.938500447273255,-30.90750774145126,-11.060086830551663,-2.2290819965728166,-11.129239144182632,-26.53148705962717,-2.9833923340293764,0.41591429550245873,0.5822800137034423,0.0
81.921368,53,62.37683,53.0,58.85785524776654,14.081007186707291,18.553245324309536,2.2499999999999996,-1.76,-6.678905572891237,-24.829851210117344,-9.059287895218821,-2.5832938508627312,-7.635365298935469,-9.456988647941062,-2.8170476994714786,0.4803440015335175,0.5091646416255285,0.0
72.829018,52,64.502827,52.0,48.245810850623265,18.276867060136826,17.36749452524664,1.4999999999999998,-3.0899999999999994,-6.44223397254944,-28.142560553550727,-9.120584130055253,-2.3646601927885698,-2.9830957100482838,-9.936966296294345,-2.4810536515648747,0.5555433931950322,0.5777651289228335,0.0
73.890988,46,66.477761,46.0,57.95625501993878,16.357129237120013,15.393944406954114,2.6999999999999993,-2.3599999999999994,-5.724288687705996,-21.305042266845703,-7.3967444464074905,-1.94342935136964,-7.6086923226960925,-16.255970935880654,-1.92217250793094,0.49139175807947977,0.4520804174331214,0.0
49.366152,58,68.847038,58.0,18.105220454116385,18.57340677166108,19.94591375866999,1.9499999999999995,-3.3,-7.018895297050475,-31.61362116336823,-9.657034610360284,-2.7578015761548995,-0.7721901298471081,-9.825575918966791,-2.2632699170753754,0.4509036323104214,0.5230482134800888,0.0
50.995041,51,70.845835,51.0,39.266293354024725,15.962642137447986,15.928622635271129,2.3999999999999995,-1.9399999999999997,-6.1915100812912,-25.446220493316652,-8.637711745971673,-2.5599218497100398,-4.657265083504345,-22.006753517803755,-2.1231346322095668,0.27026055444520874,0.2756657655341129,0.0
84.679539,60,73.27038,60.0,66.71059682687023,17.33882353112942,19.827357193604744,2.6999999999999993,-2.0700000000000003,-7.866853394508358,-31.048026192188264,-10.481850033012545,-2.6815419126159177,-8.954429887984016,-15.709091384168692,-3.085446215698444,0.5186083949483333,0.622330073938,0.0
119.192744,76,76.307332,76.0,80.72739736955339,25.516308655877985,24.928778674821682,3.149999999999999,-3.479999999999999,-9.723630337715148,-35.67950052022934,-12.904017853575047,-3.2331116131534356,-10.247802621248743,-12.854575672036159,-3.0071023033601523,0.4071097460453603,0.6188068139889477,0.0
68.542284,81,79.583759,81.0,19.447402646900134,23.390842347289652,27.66317631291497,3.7499999999999987,-2.38,-9.845883276462551,-31.541560915112495,-13.113018481778024,-3.1414070871797377,-1.4658224469790553,-21.819378297186088,-3.4020672079328556,-0.00318873050467212,-0.005165743417568835,0.0
65.691884,80,82.851152,80.0,25.8372437067892,27.00816723109159,27.213185542910765,1.4999999999999998,-3.1299999999999994,-9.44780879974365,-40.96028456389904,-13.27526785328862,-3.5813062181455666,-1.3514760186330608,-20.82418155105402,-3.296387487650709,0.13852109902318874,0.22163375843710198,0.0
44.535006,82,86.203951,82.0,-4.539942949917936,27.71329813544373,28.871696843812533,0.6,-4.49,-10.567174706459044,-38.42570209503174,-12.843727130730782,-3.4450077647795347,-0.42237317753615333,-16.7173511644363,-3.19870988146119,-0.05310941105857805,-0.08709943413606801,0.0
35.262329,58,88.543813,58.0,9.125197966066454,19.47320781141704,18.927504203801124,1.6499999999999997,-3.2299999999999995,-6.491194853782653,-27.252705943584445,-9.38685582439197,-2.4371135030348796,-0.5825221572033941,-20.136032862824155,-2.3971556420542064,0.07164454313342189,0.08310767003476939,0.0
36.451148,54,90.748697,54.0,11.417308345931733,17.700738410338683,17.182405740229242,1.9499999999999995,-2.4,-6.50310616016388,-19.38420105576515,-9.200663956652798,-2.3090940174379937,-0.608106098769073,-22.41753602562342,-2.9765973297529404,0.034617304797807086,0.037386689181631655,0.0
52.986084,66,93.435968,66.0,12.952905400727479,21.99334940045246,21.14118551193668,0.9,-2.9099999999999997,-7.438890919685363,-27.799073803424843,-10.600656866771129,-3.142245324396882,-0.43667640024564636,-15.061891040952487,-2.6119220355403336,0.18541126736994235,0.2447428729283239,0.0
76.804167,57,95.894516,57.0,50.976666221766735,18.297200074045602,19.188109237413904,3.149999999999999,-2.07,-6.907224831581114,-24.970367491245273,-9.612868709368817,-2.6479677005505757,-5.9729437250884665,-16.871097823004927,-2.7553377654390467,0.394067589325222,0.44923705183075313,0.0
109.187712,83,99.376383,83.0,63.35660644112915,29.464912012796646,28.13544963923722,4.199999999999999,-4.14,-9.282583773136134,-39.38543330430983,-13.87542418593515,-4.066076876347659,-5.254694695437091,-19.168082301098437,-3.7969606586854723,0.22007529128996856,0.36532498354134785,0.0
16.146387,66,102.026803,66.0,-13.716453225509653,22.235523240089307,23.196988467913773,0.44999999999999996,-3.4899999999999993,-8.093549680709838,-33.201673686504364,-11.722499010400538,-2.8675085988873112,-2.252817330675445,-17.1041420616497,-3.2874810282002573,-0.1793736165737114,-0.23677317387729904,0.0
-26.276722,50,104.088172,50.0,-32.685162652987536,14.293536837444309,15.224560456556123,0.0,-1.44,-6.483504605293274,-26.196265900135042,-8.626158732792495,-2.308017710006458,-3.3766569350564914,-22.311468158510515,-2.367584844225375,-0.26111403064167066,-0.26111403064167066,0.0
134.223361,94,108.153477,94.0,74.52795772614536,34.40386467734717,33.07973323147202,2.849999999999999,-3.4699999999999993,-10.542317080497739,-37.24869987964631,-16.22853874637256,-3.945545354250003,-10.71769675259688,-18.19139767747895,-4.293998925678615,-0.03791036242473771,-0.0712714813585069,0.0
-28.54204,55,110.419783,55.0,-30.790387246580526,17.180153544504577,18.11885862961709,0.0,-3.02,-6.824548468589781,-27.45655817985535,-9.715989576467718,-2.381754382954672,-3.338787639011829,-32.42159949372453,-2.891426866020441,-0.22889397807839867,-0.25178337588623856,0.0
52.912489,59,112.983345,59.0,15.136070036787297,19.7088071194177,21.300157087647317,1.6499999999999997,-2.38,-6.961613049507144,-25.333328706026073,-10.15258638148921,-2.6708512467570213,-0.5114815049295065,-13.144361865278372,-2.728322269970432,0.11566698291977366,0.13648703984533292,0.0
79.43742,60,115.636817,60.0,38.32943979214862,17.59942742337875,22.031266249783048,1.9499999999999995,-2.81,-6.759646944999695,-20.39692038297653,-9.665155265124435,-3.102231105128052,-2.1436446482685274,-13.052830983014907,-2.5422837146239057,0.3459218771321101,0.41510625255853206,0.0
85.26575,65,118.421031,65.0,48.459456659175174,21.99903386377225,24.38148825880535,4.049999999999999,-3.06,-7.401430668830871,-25.180305030941966,-10.958959415980656,-2.6691442796677576,-2.5446537337323742,-24.22346211736721,-2.5862735849249607,0.31924034781124694,0.41501245215462107,0.0
89.458308,61,121.039299,61.0,61.96990614621063,17.72578759029812,20.869223232193832,3.5999999999999988,-3.2999999999999994,-6.834602627754212,-28.70405139923096,-9.941438299445611,-2.7819338460827714,-8.147636569048553,-13.34533151666796,-2.6516143100851104,0.3674273127750363,0.4482613215855443,0.0
67.803712,82,124.448771,82.0,10.35830918834498,24.818685006970675,29.205004663857707,2.849999999999999,-2.38,-9.225846061706537,-34.85147242546082,-13.827534723207854,-3.171169592521452,-3.294056002085912,-11.07862754418535,-3.599580847669399,0.4041843643657113,0.6628623575597666,0.0
62.413938,65,127.145631,65.0,23.136485969323058,20.41953131129755,22.616956964252356,1.7999999999999996,-3.369999999999999,-7.220391535758973,-29.186804211139666,-10.405999587538611,-2.3405127427325745,-1.9469221758753483,-13.804605665690275,-2.283800161786587,0.34856113629695745,0.4531294771860447,0.0
102.621422,55,129.512056,55.0,69.05833606038864,15.970846225260795,18.347921183155655,2.6999999999999993,-1.8199999999999996,-6.870799021720886,-22.022162263095378,-9.099072052233257,-1.9165668975193997,-6.332633842799531,-7.343440738966581,-3.051006574422281,0.6017294487269397,0.6619023935996337,0.0
40.687078,61,132.012752,61.0,-0.010404382397563451,20.03954684709409,19.373137888227625,1.05,-1.9199999999999997,-6.7953463697433465,-22.466201460361486,-9.713002526490872,-2.477980635893536,-0.5863308584431373,-13.95652884467693,-2.849811846196828,0.3435224472061598,0.419097385591515,0.0
27.481195,114,136.785151,114.0,-20.653296379488772,34.26803259782778,38.290990862839216,1.2,-6.740000000000004,-12.989266581535341,-45.436097139120115,-18.83307151546169,-5.4011384419315664,-2.9230307357111966,-42.44702626360886,-4.854901301312054,-0.018992796395177106,-0.04330357578100381,0.0
106.767051,94,140.67578,94.0,48.40080400641989,33.157036340769814,31.535338613496357,2.2499999999999996,-5.5500000000000025,-10.04624569654465,-40.53614221215249,-15.582298629444235,-4.271979597488788,-2.5687003156960166,-20.04845248081237,-3.97230937684904,0.0633350245351501,0.11906984612608218,0.0
22.628504,86,144.254306,86.0,-35.04051730856299,27.846577446015623,28.562090152850605,0.44999999999999996,-4.900000000000001,-8.962392663955692,-36.16144196987152,-14.032652604054958,-4.4264651982039585,-2.03163625250424,-11.115394950243052,-3.559662335017992,-0.29815476454079953,-0.5128261950101752,0.0
11.311619,82,147.603003,82.0,-27.677506807017032,27.010133002163098,27.255956845739952,0.6,-5.670000000000002,-8.118591318130491,-40.229556602239605,-13.036020222634415,-3.8716890286968133,-1.7745953765039542,-22.56865253882308,-2.60785913705856,-0.28422759523021274,-0.4661332561775489,0.0
67.71148,67,150.539984,67.0,25.975776566682207,21.30348117725239,22.928680392469957,3.299999999999999,-2.5599999999999996,-6.659356203079223,-28.027380216121674,-11.432949138039426,-2.8804195490497215,-0.550939922207942,-18.16124111014852,-2.524171688407977,-0.08831771926055478,-0.11834574380914341,0.0
-38.294285,67,153.394178,67.0,-58.33302589853162,19.366325289567847,21.02762206753036,0.3,-3.9099999999999993,-7.69837917327881,-32.04263871908188,-11.159989532017095,-3.87543610694266,-5.322727361348261,-20.697126907260674,-2.948908539004716,-0.44873476319579164,-0.6013045826823609,0.0
96.660909,59,155.846286,59.0,61.440441238834765,18.361100253670145,20.24069612042843,1.9499999999999995,-3.3799999999999994,-6.896833930015564,-21.097021025419235,-9.710250603936512,-2.418384160020156,-5.902206874224622,-11.624136878059263,-3.3024951406356986,0.42657067481985494,0.5033533962874288,0.0
161.993642,104,159.6461,104.0,98.79173163628877,33.92996773115783,37.162524010532344,5.5500000000000025,-5.150000000000001,-11.998077292442323,-41.0563907146454,-16.67670222672553,-5.2473128861928755,-9.88421537129117,-22.91504611721342,-4.512837152478475,0.42546396301024714,0.8849650430613141,0.0
66.259921,57,161.685688,57.0,41.35760580281556,17.939572365131713,16.524813315451553,2.2499999999999996,-2.9099999999999997,-7.063184185028074,-20.30884461402893,-9.948607774473425,-3.602464210713768,-2.493671336927959,-19.557706900528395,-2.9275918241510257,0.4730835803744788,0.5393152816269059,0.0
117.579369,67,164.495674,67.0,76.91870347010338,24.798161198262832,21.821017469236313,4.5,-4.1,-7.565762183666229,-30.326332297921184,-10.996795708369548,-3.7752266264040046,-6.972691560077986,-10.980306214669731,-2.7413982598202624,0.48143130647659615,0.6451179506786389,0.0
63.070041,67,167.397736,67.0,25.34176192283564,17.211161973025636,20.957420440574534,2.3999999999999995,-2.3499999999999996,-7.281093163490296,-22.209690973162648,-11.173305321738415,-3.459170852121273,-0.9068374274243871,-19.679369731820756,-2.7808361133498907,0.36379590892734626,0.48748651796264403,0.0
118.134538,77,170.646934,77.0,60.949956611463634,28.451130199998737,26.990401760851466,4.049999999999999,-3.0499999999999994,-7.737101063728333,-29.402267450094214,-12.978046925037214,-3.650812155395694,-3.179929179488452,-16.114660719144492,-3.1941332005914758,0.29655092907854097,0.4566884307809531,0.0
45.036883,70,173.616766,70.0,4.74803697540562,19.916571466060102,23.548176043829148,1.3499999999999999,-2.9699999999999998,-7.878509788513182,-31.975721234083178,-11.653778390884074,-3.0283352948574973,-0.5385187076008375,-13.771584815198098,-2.709452807691371,0.2510147674035974,0.35142067436503643,0.0
128.109465,87,177.390913,87.0,63.00864344489523,27.192007344601482,31.088478193813952,5.100000000000001,-4.7,-9.021578392982484,-33.203640133142464,-13.863177104869662,-3.3715024631566544,-4.050103964532019,-13.679806748372352,-3.389855294544096,0.1753021523035149,0.3050257450081159,0.0
143.060113,91,181.308936,91.0,91.88355391924112,31.29569023062588,32.800903791950894,4.800000000000001,-4.02,-10.011635308265687,-37.145804917812356,-14.723520709537109,-4.207442712350873,-8.201245918265284,-26.70290001798969,-3.7074857386293987,0.4599768873543817,0.8371579349849747,0.0
