#{"t_start": 1783133905.6750956, "env_id": "None"}
r,l,t,rc_alive,rc_forward,rc_upright,rc_height,rc_single,rc_air,rc_ctrl,rc_action_rate,rc_torque,rc_slide,rc_lateral,rc_yaw_rate,rc_joint_vel,ep_speed,ep_dist,ep_pushes
-2.657597,57,1.962958,57.0,-21.72889517502631,15.942990505842298,18.297014519486247,1.2,-2.4899999999999998,-4.097899091243744,-20.425858092308044,-8.512978710282159,-2.653045650087948,-3.465079569528457,-29.62544270827359,-2.098403519489391,-0.2285046567372884,-0.2604953086805088,0.0
-18.098175,51,2.037179,51.0,-24.843486724486482,13.660203291516256,15.551882517448131,0.44999999999999996,-3.32,-4.15584023475647,-20.232835429906853,-8.130592673625943,-2.4390391297468934,-3.5607115708208608,-30.300494068178267,-1.777260997824869,-0.22031211390993774,-0.2247183561881365,0.0
-40.98194,51,2.107377,51.0,-55.215774460911796,12.131421515103337,15.721991416728974,0.15,-3.61,-3.8267964506149292,-20.895403933525085,-7.723408021455904,-2.918856552945904,-6.761043982100168,-17.269972641352066,-1.7640965404029185,-0.4213965591902066,-0.4298244903740107,0.0
-49.104363,75,2.205198,75.0,-68.3939176261521,23.464725963422005,24.25346585824902,0.6,-4.04,-5.989529950618742,-28.60125957727433,-12.09590979756645,-3.699332314578285,-9.86401129035799,-36.44283040978251,-3.295763775680276,-0.01209919771844079,-0.018148796577661185,0.0
1.508917,58,2.288506,58.0,-11.517312519416416,15.651639943545716,17.73941364717078,1.2,-3.4299999999999993,-4.715823307037354,-21.823833775520324,-9.296120531321241,-3.344816521578504,-2.4263296236201444,-31.762378715611387,-2.765521964757532,-0.16654838635657743,-0.1931961281736298,0.0
-21.765717,60,2.373545,60.0,-40.540676360593224,17.91197136083737,19.548313825130556,0.44999999999999996,-4.22,-4.774683084487912,-25.04186683893204,-8.922441359379603,-2.3407689720498306,-5.314214601855312,-26.37166753192444,-2.1496837789495102,-0.2234235881670283,-0.26810830580043393,0.0
-53.948354,42,2.431004,42.0,-47.868188442483536,10.57484934732183,12.69506339429314,0.15,-1.8999999999999997,-3.4172577428817763,-17.4727942109108,-6.541226308031483,-1.618380017436852,-5.1117478556443805,-33.80868865102879,-1.6299838884556195,-0.4913180314756438,-0.41270714643954076,0.0
-0.832217,71,2.53764,71.0,-32.33221367923108,22.673715110115545,24.32581587821157,0.44999999999999996,-3.3299999999999996,-5.657154765129088,-28.010477995872503,-11.326239656516982,-3.4410290366475347,-3.9922452847317236,-28.157537156107338,-3.0348506986703776,-0.2810899461177051,-0.3991477234871412,0.0
-39.966665,67,2.630648,67.0,-65.98132139431017,20.33227496679724,22.413137106355805,0.3,-3.1199999999999997,-5.238729343414307,-25.33408858776093,-10.07970626995208,-3.2125087177338547,-7.961376380937136,-26.609761305262698,-2.4745848194877103,-0.3989230384744446,-0.5345568715557558,0.0
-5.890871,49,2.696984,49.0,-16.409106614085125,14.531502747162563,15.925093317709997,0.15,-2.6899999999999995,-3.705905048847198,-19.084082078933715,-7.94236326351853,-2.3847052041023487,-1.3955185342927572,-30.033791178653914,-1.8519952555292565,-0.22128368482570998,-0.21685801112919578,0.0
-58.382429,59,2.787185,59.0,-66.86788497984573,16.13464799041042,18.06114441212332,0.15,-4.279999999999999,-4.878347244262694,-25.034790825843814,-9.344031384765405,-2.661552396789291,-8.45944170280809,-27.87233523348582,-2.329837382381004,-0.44420979671181127,-0.5241675601199373,0.0
-36.90148,50,2.858556,50.0,-46.44338145140358,15.238932012368966,17.114017923062292,0.15,-2.6899999999999995,-4.141803493499755,-21.026966392993934,-7.52139291467439,-2.1845072901167972,-5.1285109802411615,-28.562721871592448,-1.7051452762820423,-0.27698880197371895,-0.27698880197371895,0.0
-33.61006,62,2.947143,62.0,-49.27142663805793,18.10941798100744,19.9118851417908,0.3,-2.6399999999999997,-4.959147973060606,-24.464150100946433,-9.915770073703818,-3.30708881967585,-4.537016213112218,-32.515914819493524,-2.320848842150492,-0.19570975106147465,-0.24268009131622856,0.0
-27.42546,58,3.024372,58.0,-51.3808916568658,14.329949196740795,17.97298886877583,0.44999999999999996,-3.03,-4.453229463100434,-21.72978962659835,-8.72435719190913,-3.223433994856305,-6.385914466282113,-17.36208827265591,-1.8886938702985088,-0.4255492968606778,-0.49363718435838616,0.0
-82.959947,49,3.083522,49.0,-77.2325953682238,10.308168205627247,14.501873642430775,0.44999999999999996,-3.06,-3.9062684988975525,-18.394629657268524,-7.5102201779801625,-2.5160758535496783,-11.817451380612962,-30.729197174748517,-2.053550730702069,-0.6407360765172339,-0.6279213549868892,0.0
-32.449962,66,3.163135,66.0,-56.32900671857958,18.31648408814267,21.290813402022657,0.15,-4.35,-5.172389049530027,-25.543723851442344,-10.279032666554812,-3.2523879638913273,-6.545889792305728,-24.18086040936858,-2.553968790479757,-0.3412004284312253,-0.4503845655292174,0.0
-53.597319,49,3.230059,49.0,-43.4789598006847,14.050750296103708,17.231637754867208,0.3,-2.9399999999999995,-4.069738907814025,-20.38325779438019,-8.00715764942111,-3.1119572361331964,-4.061180530399783,-45.64630273457924,-2.4811521416377897,-0.28441918621193185,-0.2787308024876932,0.0
103.875049,85,3.346255,85.0,51.92797261612382,29.665850126809485,29.330365210293984,3.5999999999999988,-4.309999999999999,-6.849149820804596,-33.3261945605278,-13.466929000452545,-3.5499913375521355,-2.771751850376879,-27.435394681834094,-3.9397277619140407,0.25110727998400756,0.4268823759728128,0.0
2.430153,63,3.431671,63.0,-20.874694442811958,18.486636789676382,19.83548080980883,0.6,-2.9699999999999998,-5.316970129013061,-26.552836477756493,-9.867591188379661,-2.096963020415176,-2.361972567623902,-26.63217771760075,-2.818759255954346,-0.22532273475820708,-0.2839066457953409,0.0
-32.728734,51,3.500689,51.0,-43.413941928794074,14.257096766836327,16.102514571037727,0.0,-2.17,-4.064314150810242,-21.021135079860688,-8.226060462540062,-2.4875237918854167,-3.9440640239437967,-27.194444186549426,-1.5668612513487008,-0.3371370342549104,-0.3438797749400086,0.0
-23.963581,68,3.590809,68.0,-45.983152081727354,19.766159012798063,22.315626519529516,0.3,-4.58,-5.372806582450869,-25.96260597705841,-10.78503937522746,-3.6465717407617584,-5.067185605757698,-30.250325549017326,-2.6976798130914283,-0.3499744361107965,-0.47596523311068323,0.0
-44.645551,66,3.680109,66.0,-56.865676767772705,19.836499960659484,21.270867285396125,0.75,-3.329999999999999,-5.234873237609862,-26.739564990997316,-10.265618615561692,-2.54883231906049,-9.12253484947349,-35.75626405903737,-2.639553602314832,-0.3413462084037741,-0.4505769950929818,0.0
-44.849377,54,3.753675,54.0,-54.66654139859467,13.473721361880619,17.170495730711224,0.6,-3.27,-4.151779589653017,-20.17519619464874,-8.344362014032141,-3.122535871939091,-8.201228994763884,-26.175760245344776,-1.9861893524409044,-0.3638112389978638,-0.3929161381176929,0.0
-71.933858,57,4.574699,57.0,-79.4216313526781,15.327636504921802,18.026447301573892,0.0,-3.11,-4.79341989994049,-23.964373660087574,-8.621926845002715,-2.4505367468798265,-11.68952075842855,-26.17572354110893,-2.0608091900238574,-0.587055437596998,-0.6692431988605777,0.0
-70.467389,58,7.021292,58.0,-60.96232003466358,15.358207676625689,18.256438606276756,0.3,-2.84,-4.822510495185852,-22.961616218090054,-9.557788863529288,-3.331304670093351,-8.790550160470836,-46.360268387276165,-2.7556762690139616,-0.43672443659568966,-0.5066003464509999,0.0
-25.805091,45,8.916809,45.0,-32.996120901356996,12.532965567257074,14.538173111753501,0.44999999999999996,-2.59,-3.74012906074524,-19.29580323696136,-7.163708249856974,-2.1154775324823465,-5.146891777192319,-23.50817618824218,-1.7699227030544338,-0.2771561715792637,-0.24944055442133733,0.0
51.56434,75,12.076669,75.0,25.078576527884803,23.74454923820325,25.177364907308238,2.5499999999999994,-3.2299999999999995,-6.813551740646366,-32.143191111087795,-12.43471714502931,-3.4369335404749712,-1.1161417742017767,-37.07246626617379,-3.7391493535200544,0.10596652263878147,0.1589497839581722,0.0
-18.140414,45,13.957319,45.0,-27.702859707736966,11.564538920738352,14.044036061523943,0.6,-2.3699999999999997,-4.491014280319214,-17.64698942899704,-7.594520558252094,-2.4229556919634905,-4.5165376185857475,-20.108217492846357,-2.4958938205958843,-0.12271440328456172,-0.11044296295610555,0.0
-27.689883,52,16.026421,52.0,-40.763365728278565,12.905761608021425,16.252570242375935,0.6,-3.4099999999999993,-5.047820119857789,-21.430988848209378,-8.879187974837354,-2.482160507171513,-5.042698282384889,-19.884882237224744,-2.5071108841823033,-0.3082514621663426,-0.3205815206529963,0.0
-58.192149,48,17.932167,48.0,-61.91631127180002,12.241476359207377,12.659063645287924,0.44999999999999996,-2.94,-4.826349029541015,-19.9907057762146,-8.026703504695185,-3.0909636306934365,-8.683911648239773,-19.492385846567466,-2.5753581959903102,-0.5247021930695893,-0.5037141053468057,0.0
0.488525,57,20.355427,57.0,-11.611788200055505,16.73592014819702,19.503363186489665,0.6,-2.25,-5.9915782070159915,-23.363206255435948,-9.72493141746313,-2.4888440867681485,-2.0197304183963665,-32.65318217369807,-3.2474973318579177,-0.1747591644173989,-0.19922544743583476,0.0
84.800429,68,23.044061,68.0,56.48855894360004,19.90729556319643,24.348549663068855,3.299999999999999,-3.619999999999999,-7.199356150627135,-28.276773846149435,-11.534988525066865,-3.9398053407324407,-5.751706563652991,-23.686233336869336,-3.235110974860165,0.3238585345914514,0.44044760704437397,0.0
104.575473,67,25.862411,67.0,83.86585821738853,21.328622754489924,23.861334762747735,4.049999999999999,-4.109999999999999,-7.295321941375733,-29.00269826054573,-10.905382070856646,-3.0440881278681076,-11.630988989859407,-25.855869897804727,-3.6859929668903684,0.5211402878247127,0.698327985685115,0.0
77.288154,72,28.713757,72.0,46.843368791485325,19.718010615343555,25.409247530796318,3.299999999999999,-2.86,-8.12179383277893,-30.095818293094634,-12.244098576773595,-4.526901970411092,-7.418454678613883,-20.77918396681095,-3.9362219571077683,0.32576630644963545,0.46910348128747503,0.0
77.646571,73,31.715002,73.0,48.24172961667816,24.72360153890904,25.13325326601167,2.3999999999999995,-4.46,-7.730085954666138,-30.592785960435876,-11.525611617478873,-3.6863365839192395,-8.120376657610045,-26.399849218294406,-3.3369674957537687,0.29510842759381384,0.4308583042869682,0.0
73.690246,52,33.755371,52.0,49.513023724079204,17.22222485042418,17.222995129614002,2.6999999999999993,-2.62,-5.605176920890807,-22.114791023731232,-8.18230782528286,-2.9707907022084945,-4.20779564201938,-17.074007960682085,-2.1931273773230404,0.3661216739268152,0.38076654088388784,0.0
33.5696,63,36.250512,63.0,-3.5895540284369822,20.30985211743215,20.591719111050384,0.6,-2.1,-6.899153594970705,-25.148855304718023,-10.444162342789545,-2.715360973934567,-0.651543006411173,-16.70077308700811,-2.6825691792589903,0.22113200411780354,0.27862632518843244,0.0
130.557002,78,39.482242,78.0,98.74240980254258,27.39011374446216,25.856048409533454,5.700000000000003,-3.4299999999999993,-8.98500727176666,-32.78671569824218,-12.329028917190575,-4.1109321449038125,-11.294267366999678,-28.565746941801624,-3.6298717456571326,0.5554013480038975,0.8664261028860801,0.0
103.937859,59,41.784175,59.0,64.37498068950876,18.557441935394426,19.811539331782633,4.950000000000001,-1.1699999999999997,-6.516663486957551,-25.515741932392118,-9.09651903340262,-1.5086519218031489,-6.805596774555038,-10.24197644410832,-1.900953150225287,0.45030736212651457,0.5313626873092872,0.0
96.118477,52,43.910602,52.0,64.40950893858637,17.77923497478568,17.455749150897862,3.5999999999999988,-2.8699999999999997,-6.040111470222472,-20.489740490913395,-8.249411778082028,-1.703844530826355,-7.256637087179678,-10.219143842905876,-2.2971273072254323,0.5041706195660615,0.524337444348704,0.0
90.365094,53,46.039561,53.0,73.51201990863547,16.084804421638506,17.045377591711166,4.049999999999999,-3.7899999999999996,-6.112577028274538,-23.99952195882797,-8.922923774793553,-2.7420039974751207,-9.994855995043734,-15.590994476047646,-2.174230240440947,0.5994807808231403,0.6354496276725288,0.0
70.888366,63,48.460176,63.0,51.262911767527214,15.463619764221178,18.297380775120295,4.049999999999999,-2.53,-7.9349823379516575,-25.040782141685487,-11.073589427145986,-3.449168755850439,-3.3553692223706544,-24.443489513235427,-3.358165011508994,0.5058036572338583,0.6373126081146615,0.0
140.978209,87,52.049544,87.0,102.8087425516531,30.890398522999575,29.897823490986887,4.800000000000001,-5.100000000000001,-10.183657917976378,-38.21405715942383,-14.81632133927967,-5.481591913541306,-9.163576827605374,-27.7423615088828,-3.7171884126252266,0.46211917091355176,0.80408735738958,0.0
112.614422,85,55.646453,85.0,75.64959141792055,28.215507409346632,29.208281992584016,5.400000000000002,-3.0199999999999996,-9.994861483573914,-34.78981155157091,-15.023947708325982,-3.4255908791550844,-8.171493776416161,-32.191876461879446,-4.241377367610621,0.4164239005450551,0.7079206309265937,0.0
112.347984,68,58.334851,68.0,86.02674780572796,24.64133038495417,21.444235658466397,2.3999999999999995,-2.5899999999999994,-8.01940814971924,-32.15233653783799,-12.073864163910054,-2.2103856067712284,-10.093968462337097,-20.02680516980043,-2.997562011668131,0.5576533307752949,0.7584085298544011,0.0
130.870707,82,61.843766,82.0,91.46643743062202,27.49404163454088,28.533170099645304,4.35,-4.45,-10.235285658836366,-37.17753515243531,-13.937629072446363,-5.012628847044258,-11.0296487501888,-17.04943745508272,-4.080777076941461,0.3593278789044801,0.5892977214033474,0.0
73.398027,51,63.888907,51.0,60.39477982422263,17.273882016938074,17.128700261582164,3.299999999999999,-2.23,-6.350845122337343,-27.766969585418707,-8.637645674029537,-2.299219183152614,-8.527764185817126,-17.559815459401133,-2.3270762343595197,0.4419042464050028,0.4507423313331029,0.0
95.093002,62,66.554794,62.0,68.654708702841,20.770085860407423,20.30959666614724,4.049999999999999,-2.53,-7.782801861763,-29.734886384010313,-10.458479738174779,-2.542977042935337,-7.976456935349563,-17.356384685555092,-2.309402897064312,0.4653399066652969,0.5770214842649681,0.0
101.727932,59,68.954074,59.0,84.63650472803636,17.18531914989322,19.24442452497577,4.199999999999999,-2.0399999999999996,-7.728755359649656,-28.114750492572796,-9.9514846945325,-2.8081103883695535,-11.958745670805984,-17.619346898846867,-2.3171224535615655,0.654623374910182,0.7724555823940147,0.0
59.706474,51,70.96666,51.0,43.91375106558031,17.737082143922255,17.783680697419364,2.2499999999999996,-2.4099999999999997,-6.344770917892456,-29.09752071499825,-8.609720685820092,-2.747454134944482,-2.3138372197829256,-19.371436206214913,-2.083300440916162,0.34944791571573824,0.35643687403005303,0.0
90.937962,102,74.980291,102.0,23.264218944371446,28.05784382485855,37.36041006676318,2.5499999999999994,-3.76,-13.501664080619808,-42.55138256549835,-16.875305600114444,-5.118148305357117,-1.6071927083227378,-15.227908482031454,-3.6529094984738517,0.2607319521512725,0.5318931823885958,0.0
17.677341,64,77.683451,64.0,-23.163471287585775,18.837019746431306,21.87589989383671,0.15,-2.2,-8.260776667594907,-25.153262910246852,-10.854801133167184,-3.0924912333180434,-1.3735430089967036,-10.289924838779406,-2.7973077781786784,-0.07449475829390978,-0.09535329061620451,0.0
102.303924,62,80.11188,62.0,71.7358554877484,22.075026414405187,21.17543401116671,3.299999999999999,-3.9899999999999993,-7.516616921424866,-35.304721009731296,-10.308529121590237,-3.345595888877514,-6.444473462572653,-8.378743712944795,-2.6937115119110264,0.4524890045740937,0.5610863656718762,0.0
111.456466,68,82.926851,68.0,69.1775501998947,25.301044851380286,22.919287414480802,4.950000000000001,-2.9499999999999997,-8.352616901397704,-33.62127480506897,-11.163757560824433,-3.214067302673913,-7.229860402808689,-9.976326833362382,-2.3835123306875183,0.44968714924074843,0.6115745229674179,0.0
81.957354,56,85.24113,56.0,52.881606372190525,21.065299382907728,17.849814173741915,2.5499999999999994,-2.29,-6.859885239601132,-28.3461865067482,-9.038543327108327,-2.436959197291912,-4.63450431217644,-12.586696754739977,-2.1965906180643513,0.3126537903054119,0.35017224514206136,0.0
20.507123,103,89.386081,103.0,-44.9174688260206,35.38380596995746,37.89301385212009,0.44999999999999996,-6.310000000000002,-13.907055940628052,-46.59118033647537,-17.068516277456457,-5.856962958501959,-3.065795032033067,-13.546659894076791,-4.956057727296066,-0.16974259248070508,-0.34966974051025246,0.0
81.379327,55,91.645501,55.0,65.09983428598883,19.371781286421253,17.204942623321504,2.5499999999999994,-2.8099999999999996,-7.093790712356567,-25.699140024185187,-9.068619395292393,-2.021396944592862,-8.554096929084352,-19.671563004049077,-2.9286241658643917,0.3938899524013399,0.4332789476414739,0.0
77.965066,50,93.674686,50.0,51.02985538787127,17.012923538983717,15.75213953209315,1.9499999999999995,-2.5999999999999996,-6.096424970626831,-22.45116931200027,-8.272279091855207,-2.0054652297455258,-5.114959058614987,-8.727464021999252,-2.512090937103755,0.36198955568811736,0.36198955568811736,0.0
114.727114,90,97.518215,90.0,76.23102520008757,30.51155425122093,30.074685835916497,4.950000000000001,-2.5100000000000002,-10.937753286361701,-43.079560506343824,-14.76019311740074,-3.7949512607853007,-10.522622084153367,-27.83081930342131,-3.6042515363171543,0.49422061850647836,0.889597113311661,0.0
131.076164,85,101.005537,85.0,81.10009795217277,29.341913943696678,30.207413164912282,3.7499999999999987,-3.859999999999999,-10.022547235488892,-40.42141314744949,-13.845433595823872,-3.4814478209465194,-8.138548005038071,-14.902287195561698,-3.651584448102861,0.4851978238454702,0.8248363005372994,0.0
2.709608,57,103.306591,57.0,-21.425480631764238,16.725125291832526,19.42110052160302,0.3,-2.28,-7.385050005912785,-23.096666955947875,-9.271094652103928,-2.4198234795556366,-4.164721435731039,-18.04675965486494,-2.647020955642389,-0.22401980194321888,-0.25538257421526955,0.0
26.872151,47,105.285512,47.0,4.775645779259623,14.030794319238579,14.69381988815424,0.6,-2.42,-5.012909197807313,-21.35342866778373,-7.826541839766133,-1.6007252031713322,-0.31679166913116785,-13.973683782148086,-1.7240290272988772,-0.07639524098474046,-0.07181152652565603,0.0
47.537689,72,108.442974,72.0,0.47739267204669655,23.092461855879737,21.21371167702673,1.05,-3.2999999999999994,-7.949294571876525,-27.054497551918036,-12.25943562705739,-3.4341360980248012,-0.45119062779896496,-12.881332541004983,-2.965990675131741,-0.08812754467943339,-0.12690366433838407,0.0
110.643475,95,112.439518,95.0,50.29624515562525,31.455957668128224,35.12249107665521,2.849999999999999,-5.200000000000001,-11.380553851127628,-41.35418438315391,-15.449590569491107,-4.213136696934607,-3.910880730615241,-18.455818039164754,-4.1170549704231565,0.24510147470998742,0.4656928019489761,0.0
122.631941,83,116.107981,83.0,68.7909748902988,30.620791673170142,31.184735308483653,3.149999999999999,-4.37,-9.63157505512238,-37.88680726289747,-13.143363533744052,-3.5735310533353872,-7.058378880893786,-14.598942481435696,-3.851962281079205,0.2877809792968613,0.4777164256327898,0.0
87.345254,67,118.983043,67.0,54.29916235044701,18.282406545311645,23.854828648904462,3.7499999999999987,-3.11,-7.939905829429625,-29.510540986061095,-10.697836730031241,-2.5260880954908664,-7.442932763194126,-16.237512717256102,-2.376326245326959,0.4498463048324464,0.6027940484754782,0.0
79.299112,82,122.44845,82.0,22.487615454842967,26.692665359296427,30.604410224852632,2.2499999999999996,-4.14,-9.684235382080079,-36.539085042476664,-13.583958983391454,-3.7854005207774155,-0.6528910434455022,-12.9542199920475,-3.3957882822245544,-0.015326481490370933,-0.02513542964420833,0.0
95.241502,58,124.871403,58.0,71.80467860637393,19.203727320192534,19.552553413284862,3.299999999999999,-3.689999999999999,-6.509932627677919,-27.9324416399002,-9.517409140746949,-2.95290066746408,-10.313774877190204,-12.821942811189505,-2.8810555232497537,0.5380853757439945,0.6241790358630336,0.0
124.2834,87,128.499056,87.0,66.97221898909935,25.962308868706124,32.16757658888725,4.049999999999999,-3.0699999999999994,-9.888322000503543,-32.345156037807456,-13.638024100148478,-3.3366343305141295,-7.987830087471394,-17.993886470938392,-3.6088517858121216,0.3462518118818716,0.6024781526744566,0.0
70.12144,53,130.766089,53.0,37.38960645539759,18.3414277437973,16.65803115903186,2.2499999999999996,-2.0,-5.969248833656313,-20.51611560583115,-8.936228957364557,-2.3779484928011745,-2.8526074332834797,-12.141401330523,-2.72407475410418,0.3318467919774832,0.35175759949613217,0.0
133.149491,77,133.925564,77.0,75.99711035154453,28.75891316579773,24.21657217855305,2.3999999999999995,-1.1800000000000002,-8.795357966423035,-30.56870025396347,-12.200042583668688,-3.092331549384312,-4.33913095935999,-11.610710989019092,-3.436829895731299,0.4511052665392558,0.6947021104704539,0.0
107.319904,75,137.077238,75.0,83.03568022096101,21.27755264367841,25.21247582056553,4.800000000000001,-2.25,-8.720496201515195,-28.86370922327042,-11.723345344296837,-2.594324680467731,-10.4376223324841,-33.80070942829893,-3.615597100153859,0.5030419166234227,0.754562874935134,0.0
155.784659,108,141.479252,108.0,105.8207594780207,37.7544906199018,34.99764693063855,6.150000000000004,-5.01,-11.981043832302088,-43.04749916791914,-17.965449712679877,-6.3114816562289064,-10.382428867374283,-36.93752013146479,-5.302814484090876,0.1871566364077513,0.4042583346407428,0.0
7.805979,76,144.688011,76.0,-29.05489022857727,24.41391844615367,24.453205170990824,0.75,-4.660000000000001,-8.334274508953095,-33.28536057472228,-12.482119689711391,-3.9652528986901245,-2.0468257818111515,-21.10245009258577,-2.879970495140122,-0.15336760942536584,-0.23311876632655607,0.0
-11.560587,86,148.252278,86.0,-52.62211315842604,29.979899408540813,29.10621328248095,0.3,-3.3199999999999994,-9.28136804580689,-36.250038647651685,-14.363266319588252,-3.6294936632800203,-4.5955412924354855,-29.234197804920914,-3.650681234339101,-0.16899325612242325,-0.29066840053056797,0.0
138.854087,172,155.579302,172.0,27.8354093801418,58.84490435678212,62.283360175561995,4.5,-9.050000000000006,-19.47854917526245,-79.6403900802135,-28.81673297370234,-8.320484829121588,-2.5725087990367284,-31.257353237133614,-7.4735681286271385,0.028412027989054563,0.0977373762823477,0.0
83.52277,58,157.783565,58.0,66.68320870616814,15.952691240952179,17.785523518689214,3.7499999999999987,-3.22,-6.5649214410781855,-21.961513945460318,-9.31649426054815,-2.869203971524053,-6.34950434326573,-26.285592028930523,-2.0814233044529673,0.48757688232026153,0.5655891834915033,0.0
78.612086,44,159.34614,44.0,58.74405353451411,11.48105896057562,15.656152776080482,2.2499999999999996,-1.51,-5.64685896396637,-14.32616727352142,-6.8019607925964465,-2.502925495098112,-9.414901162133612,-11.260275564175895,-2.0560896361651975,0.5392514585245444,0.4745412835015991,0.0
92.39515,60,161.497201,60.0,65.1807802760786,18.405365330024246,21.660975252157336,3.149999999999999,-3.2999999999999994,-6.937198567390443,-21.69690425097943,-9.892540580385038,-3.198292223780674,-8.176169614195494,-20.25570970028475,-2.545155556808262,0.5173733737352489,0.6208480484822987,0.0
99.758881,76,164.655465,76.0,69.17181871535212,22.865570220296785,24.55515587065407,4.5,-2.67,-8.548049836158754,-25.698700237274178,-12.5754036037748,-4.628810100910044,-6.702330597536584,-32.81673275888177,-3.6936361784864915,0.4501738024259348,0.6842641796874209,0.0
101.605165,69,167.641399,69.0,71.72843532281118,22.84483877522051,24.480540391326148,4.950000000000001,-4.29,-8.195841236114502,-32.510186266899105,-11.269555074176706,-3.5388698203074767,-7.256346835097904,-21.249571168927606,-3.0882786981262966,0.5054128264125204,0.6974697004492783,0.0
80.748283,55,169.985723,55.0,64.94914694539517,18.30820975728255,17.621655030078745,2.849999999999999,-2.5500000000000003,-6.2391932106018055,-25.267600142955782,-8.600192833241291,-3.046123160239721,-7.351408088095582,-22.963982378933917,-1.962228529722759,0.5025509094318737,0.5528060003750611,0.0
96.327026,65,172.696456,65.0,67.719439711911,21.19955862087196,22.123325398193774,3.299999999999999,-3.249999999999999,-7.442130565643311,-28.614949178695685,-10.671889196946873,-3.3970009778129358,-7.234449112796327,-19.165769663056174,-3.239108704110529,0.30078205245912343,0.3910166681968605,0.0
155.02446,113,177.606963,113.0,78.4584775433406,39.356409046510585,41.6009872650143,4.5,-5.620000000000001,-12.03881885528564,-41.50513183474542,-18.2136844534783,-4.919994440758817,-6.591153553970603,-27.72463322442591,-5.277997803402821,0.28729696921705744,0.6492911504305499,0.0
129.227408,71,180.661973,71.0,85.62139390207625,25.88044154181084,24.695448284949173,4.65,-2.7299999999999995,-7.790089950561523,-30.413842934370038,-11.599774357422124,-4.14500804128918,-7.735315437010462,-15.137145774063677,-3.068699598552952,0.4687082734782205,0.6655657483390731,0.0
46.813613,73,183.656928,73.0,-6.357589788049497,24.73291025600801,24.964277974660344,1.4999999999999998,-3.64,-8.19880100250244,-27.39046920537947,-12.437390334092742,-3.5325717965346386,-0.8678076023965711,-11.32587293175752,-3.63307284060299,0.0860084332814123,0.12557231259086196,0.0
