#{"t_start": 1783133905.6346483, "env_id": "None"}
r,l,t,rc_alive,rc_forward,rc_upright,rc_height,rc_single,rc_air,rc_ctrl,rc_action_rate,rc_torque,rc_slide,rc_lateral,rc_yaw_rate,rc_joint_vel,ep_speed,ep_dist,ep_pushes
29.230651,71,2.325967,71.0,-9.132855302811924,23.524540692321086,23.951138979548713,0.75,-4.98,-5.810880427360534,-29.304374682903287,-11.17062988230666,-3.6162278618738704,-2.491083148118697,-20.521286649551982,-2.9676910538910755,0.12226719623001066,0.17361941864661512,0.0
-42.474474,63,2.41539,63.0,-61.941442013658865,18.20995515628195,20.357150332770782,0.3,-3.2399999999999998,-4.832078173160555,-25.688835525512705,-9.698928287331409,-3.15383609360446,-8.64057812766339,-25.171091118777777,-1.9747896808325767,-0.3352702755790086,-0.4224405472295509,0.0
-9.94062,58,2.497352,58.0,-31.262932975917956,16.714891681066394,19.276209470914605,0.6,-3.0699999999999994,-4.5699079418182365,-23.475948023796082,-8.862138627624512,-2.6989300533193203,-3.933315337787047,-24.70529989236989,-1.9532485578945433,-0.23225844551026129,-0.2694197967919031,0.0
-50.521165,52,2.57462,52.0,-62.625541498622226,14.128587149462,16.861965964334953,0.44999999999999996,-2.19,-4.219220576286317,-20.418970668315886,-8.19486032343007,-2.313824619237561,-8.768988097381746,-23.291709443424253,-1.9386033832555987,-0.4585976041445956,-0.47694150831037946,0.0
15.139253,53,2.650066,53.0,-3.8417008293455552,14.176500364440873,15.271934471764515,0.9,-1.91,-4.107164704799652,-20.286795496940613,-8.215991850792683,-1.8765277224613077,-0.7096090319688926,-25.46321123728505,-1.7981812432048307,0.003637328208513142,0.0038555679010239307,0.0
-47.163857,50,2.717141,50.0,-50.72456659729392,13.88051045079672,15.573389907820044,0.15,-2.9899999999999998,-3.8074821424484258,-17.873583793640137,-7.5942558563211024,-2.2174605451375764,-7.90368411450547,-31.908474529746243,-1.7482492821805298,-0.35053089444520735,-0.35053089444520735,0.0
-22.516769,40,2.775102,40.0,-21.858887347341827,10.640702173455008,12.857740598094692,0.15,-1.67,-3.19108628988266,-15.343955039978026,-6.410897228950094,-1.702522849658885,-2.8769068685202766,-31.455199731797887,-1.6557566718612768,-0.22594539630068236,-0.1807563170405459,0.0
119.483429,92,2.910404,92.0,72.61353373560323,30.13764315319507,30.479462188833075,4.5,-4.880000000000001,-7.136014699935913,-35.06221038103105,-14.782524147558078,-5.1690894304585235,-8.977062838872726,-30.485914034536904,-3.75439412265164,0.10944435781959015,0.20137761838804588,0.0
64.970408,67,3.003575,67.0,47.01545445101175,20.437787882666182,20.57994268620569,2.3999999999999995,-3.3299999999999996,-5.262711372375488,-24.632659816741942,-10.90621740082977,-3.1221941387661607,-6.541403038929665,-35.8269359870075,-2.840655153444562,0.30805388609170553,0.41279220736288547,0.0
-23.307825,66,3.090306,66.0,-52.2636345252522,19.46631870866712,21.576081779279807,0.3,-4.62,-5.098966634273529,-24.925331735610957,-10.197746350808261,-2.8844902776899866,-7.663369606849483,-20.4956465100141,-2.501039662652918,-0.3113765975900997,-0.41101710881893166,0.0
-9.255988,63,3.165503,63.0,-26.63205351151242,18.708831701825556,19.51641451431506,0.15,-3.02,-5.339840762615204,-28.533518266677863,-10.086645755111961,-2.92580248677968,-3.104987626587151,-28.609455143504515,-2.3789309901740507,-0.15638611322493248,-0.19704650266341492,0.0
-65.975724,50,3.228612,50.0,-60.30086161370043,11.85392720368936,14.900151584857102,0.0,-3.09,-4.07321260690689,-20.281116425991062,-7.944653126915294,-2.2587346596327476,-7.882091227468199,-34.85326290965512,-2.045870657480414,-0.5001102558731219,-0.5001102558731219,0.0
-8.253678,63,3.31477,63.0,-18.977791324527498,19.21439595920707,20.77124513198102,0.75,-4.21,-5.062578458786009,-25.315348565578457,-9.763613758836447,-2.4060753255793594,-3.773205335662407,-40.002673190213216,-2.478032855965723,-0.035728752899336365,-0.04501822865316382,0.0
-49.188031,47,3.379487,47.0,-50.63645328590531,13.539685296338124,16.027072268795184,0.0,-2.0500000000000003,-4.042732920646667,-19.01348003149033,-7.407685317911727,-2.679262554761973,-8.713673982951622,-29.186707571290036,-2.024792805116916,-0.3903985462089396,-0.36697463343640324,0.0
-46.610135,46,3.440624,46.0,-52.694004150945716,13.06430404920771,14.777362609928886,0.3,-3.2199999999999998,-3.8339732599258425,-17.615075707435604,-7.836380113188002,-2.1001358250386155,-7.165421214648147,-24.50997718270582,-1.7768340995868606,-0.4591725960496168,-0.42243878836564747,0.0
-23.758719,75,3.543888,75.0,-35.963580966777485,21.9397358606912,24.536533603204436,1.3499999999999999,-4.700000000000001,-5.675429627895354,-29.16759340763092,-11.786545462223161,-4.066101371257525,-4.209906993806536,-48.595004501937304,-2.4208257915912497,-0.1832483054671269,-0.27487245820069034,0.0
-41.597672,52,3.611889,52.0,-50.889558646466625,13.326859885502472,16.26586616985238,0.0,-3.1099999999999994,-4.08916300535202,-19.85389075279236,-8.001109345109073,-2.491860742009691,-5.955709101023487,-26.885479187046197,-1.9136270994101843,-0.4040479078471753,-0.42020982416106234,0.0
-44.06647,61,3.694825,61.0,-51.144959703210375,18.56297016231172,20.19182694820696,0.44999999999999996,-3.0199999999999996,-4.733912563323977,-22.651040148735053,-9.41940818437227,-2.691104210181193,-6.403263890148004,-41.824813209812234,-2.3827650758482566,-0.04374110059676017,-0.0533641427280474,0.0
22.096384,55,3.770426,55.0,-5.459738978510076,16.295674012051023,18.583593518009156,1.2,-2.23,-4.448102355003357,-20.5082482457161,-8.259661277110876,-2.0866693782942995,-0.9687930548954818,-22.919591287163286,-2.102079156069288,-0.04278503036540362,-0.04706353340194398,0.0
-57.479903,59,3.851468,59.0,-59.473496272005676,15.47107943128269,17.672927452053543,0.3,-3.3399999999999994,-4.881451454162597,-24.093418157100675,-9.335568823794357,-3.740006830878621,-6.33775431242128,-36.315412067164225,-2.4068021417960077,-0.4923643334870164,-0.5809899135146793,0.0
-32.517368,43,5.744629,43.0,-26.60944130646564,10.973444399015182,12.794530073403033,0.3,-2.15,-3.7585027790069576,-18.962938153743742,-6.821284676649575,-2.1000543118987136,-3.0827925564905154,-34.535078009387604,-1.5652504301915036,-0.36065139367924537,-0.310160198564151,0.0
-27.598534,55,8.046548,55.0,-41.67787886125892,16.701559558002103,18.87268486371035,0.15,-3.7399999999999993,-4.894953784942628,-25.0422168970108,-8.403335381996083,-2.1748843346636546,-4.677463576956189,-25.99998632793672,-1.712059354384645,-0.3320236913457381,-0.365226060480312,0.0
-37.092748,76,11.254369,76.0,-59.432649667522725,21.334024375555277,24.56831949888627,0.44999999999999996,-4.69,-7.063068933486937,-31.485897505283354,-12.476666804364973,-3.5600056136137455,-8.311057244617498,-29.161326882757006,-3.264419651736208,-0.3157855518623562,-0.4799940388307814,0.0
-22.94481,60,13.799112,60.0,-33.99201737801305,17.774832144182174,18.994088999485875,0.6,-3.6399999999999992,-5.924513111114502,-27.106240463256828,-9.695148349563445,-2.6720458126883937,-5.1514649561436014,-29.23765170649473,-2.894649529100331,-0.15866304767971484,-0.1903956572156578,0.0
-35.369104,44,15.556601,44.0,-37.42658552785634,11.567830622086191,13.239750283000554,0.44999999999999996,-2.44,-4.444826250076294,-19.875631749629978,-7.4161016084389155,-2.4906010983817133,-5.513559739445595,-22.926761466522652,-2.092617456730191,-0.34625781122559796,-0.3047068738785262,0.0
-48.601835,54,17.678745,54.0,-46.38603999415933,15.670729244436107,17.097909851341953,0.3,-3.7399999999999993,-5.260575675964356,-21.815593266487127,-9.03756032066393,-2.9297076281389085,-6.2754214004032045,-37.214910171899,-3.010665494235275,-0.3359250073573771,-0.3627990079459673,0.0
67.17619,54,20.004863,54.0,44.577389194200435,17.41238462153705,18.02192790893108,3.299999999999999,-3.0399999999999996,-5.257431883811949,-21.17782460451126,-9.213012289676575,-3.2783721687204435,-4.125207318224954,-21.091042970538386,-2.9526205289572127,0.36855690781075046,0.3980414604356105,0.0
-45.02235,67,22.643877,67.0,-63.40226240301041,16.674839928407977,18.696213438961365,0.15,-2.53,-7.257897372245789,-31.003686201572418,-11.298970499056827,-3.1745228170533006,-7.1582537993582225,-18.54566672750543,-3.172144013402045,-0.4686489022578782,-0.6279895290255568,0.0
65.192008,61,25.182142,61.0,45.10907944159649,18.702348076339334,20.782574485204254,2.3999999999999995,-4.73,-6.766049871444703,-26.166952264308918,-9.990773543531125,-3.306495577390099,-4.547979401913936,-24.47869706711488,-2.815046302031102,0.23511605754237822,0.2868415902017014,0.0
-22.642628,63,27.744909,63.0,-39.766556037363245,20.025393577191906,20.40915715240229,0.15,-3.4699999999999993,-6.969019055366515,-28.401873946189884,-10.935674810447946,-3.041711232297544,-4.569381434776136,-25.830818455265543,-3.2421440483817143,-0.2617539319717577,-0.32980995428441473,0.0
71.647899,77,30.855783,77.0,23.31135698651879,23.801551411192243,26.23643146946035,2.3999999999999995,-4.04,-8.630817184448246,-31.30080536603928,-12.465389850530695,-3.1076880372023274,-1.6020796047352646,-16.280451399695924,-3.6742094846600937,-0.23372756746424048,-0.35994045389493035,0.0
-0.562089,84,34.163649,84.0,-37.77019926436018,25.771081466059123,29.136395266862046,1.2,-2.73,-9.13703050136566,-34.690071165561676,-13.786362023603843,-3.572915321876532,-6.707231592955385,-28.550931002402088,-3.7248250933803493,0.13386480100163212,0.22489286568274194,0.0
-30.815139,74,37.181924,74.0,-61.06288630279185,24.404107882121423,25.371596907428092,0.0,-3.0699999999999994,-8.512626338005065,-27.40697807669639,-11.557223944519182,-3.5922794224243777,-8.783237069365294,-26.986079828830675,-3.6195328613163875,-0.35507466144890726,-0.5255104989443827,0.0
77.217232,45,39.023862,45.0,54.01795292116945,14.146577457199289,15.406563706326537,2.999999999999999,-2.1199999999999997,-5.0239409780502315,-16.57641634941101,-7.366189709242949,-1.8771401453485024,-7.756903008667075,-11.88235218863783,-1.750919692012712,0.4899840129445576,0.44098561165010186,0.0
70.778341,44,40.766472,44.0,61.00023118242573,15.151271428834313,13.322207006707162,2.3999999999999995,-2.29,-5.101308999061586,-18.533643710613255,-6.834764564855976,-2.850909506733507,-8.7207742947002,-19.01416709587191,-1.7498004284180408,0.6150021790668968,0.5412019175788692,0.0
119.060187,68,43.529094,68.0,87.21297960909125,23.378989348688094,21.200432110956893,4.800000000000001,-3.5299999999999994,-7.765217723846436,-26.609293103218086,-11.258623124331875,-3.055585533695198,-12.206017098659705,-17.918678557261003,-3.1887987085390663,0.5983175832035919,0.813711913156885,0.0
85.337636,63,46.036652,63.0,57.01233296470722,17.49087215224583,20.37492446888964,2.999999999999999,-2.17,-7.107405962944031,-23.981879234313972,-10.256744846879236,-3.007558858179178,-6.355584215758978,-20.054646425120172,-2.6066739352773314,0.4583517283610396,0.5775231777349099,0.0
168.876914,109,50.41378,109.0,96.48820641939817,37.727749428217535,39.44595424984566,6.150000000000004,-5.620000000000002,-12.732367296218873,-46.11500577330587,-18.13219422854559,-4.647795813443861,-9.80924689231498,-18.48274551307875,-4.395640867837448,0.3232618900317195,0.7047109202691486,0.0
97.700897,64,53.031841,64.0,65.38709920731704,21.517798001918095,21.065538107612472,2.5499999999999994,-3.729999999999999,-7.371508297920228,-30.469973033666605,-10.750684861786963,-3.0605786407156126,-6.515659549273183,-12.035002701078716,-2.8861310186290163,0.4541448357651915,0.5813053897794451,0.0
100.687937,66,55.798254,66.0,63.94384264447809,23.053459366898984,22.245275447547467,4.199999999999999,-2.5,-7.775268492698669,-30.117414212226866,-11.02089124634184,-2.9292380586028934,-8.019029953482821,-13.69696072848129,-2.6958379831500454,0.38230325204327825,0.5046402926971273,0.0
94.695765,65,58.37533,65.0,64.02826105443346,21.30703954958916,19.804966371855336,4.049999999999999,-3.2899999999999996,-7.844886860847474,-32.03419187664986,-11.293383110620338,-4.024766700253592,-4.8035281275438955,-13.070900966530571,-3.1328439925713396,0.46175746653957156,0.600284706501443,0.0
91.953321,68,61.303676,68.0,83.93193279006299,22.69530847327069,21.50752812683963,4.5,-2.44,-8.06856348991394,-35.360488528013235,-11.470384497009288,-3.9741001190605343,-11.20567940062624,-33.17364322199899,-2.9885890007569507,0.34984204345858105,0.47578517910367024,0.0
37.744016,33,62.65363,33.0,30.414841781589974,11.238001803614795,10.092441996865853,1.7999999999999996,-1.1199999999999999,-4.121881284713744,-15.867753601074222,-5.6824538929481205,-1.5689678786495949,-4.75584897730001,-13.795939719496205,-1.8884247243980654,0.3712492314655081,0.24502449276723534,0.0
78.572636,49,64.659138,49.0,60.09465306642064,14.67339976612441,16.692310706325415,2.849999999999999,-3.0499999999999994,-6.2756153297424335,-24.32401357889175,-7.962397619258667,-2.0621762138004596,-8.144437345138853,-10.866554923391988,-2.0525327675024516,0.48010153140380923,0.47049950077573305,0.0
85.106222,59,67.198433,59.0,72.48349700088106,18.453855543476408,19.638317952217065,2.0999999999999996,-2.2,-7.57424798488617,-28.35365630984307,-10.299059634188277,-2.2761555250179035,-9.723047261030962,-23.07164293250922,-3.071639140400457,0.5134487698856725,0.6058695484650934,0.0
71.738188,49,69.154213,49.0,55.249627832704824,15.883434644127666,16.905311426071638,2.2499999999999996,-2.0199999999999996,-6.090061149597167,-25.276213032007217,-8.278158010715371,-2.1517283489083447,-7.150586976255701,-14.240123733686698,-2.343314439558709,0.46385423109868396,0.45457714647671027,0.0
66.670051,79,72.318923,79.0,16.715999731055696,24.91175424728584,29.043310015227018,1.7999999999999996,-3.32,-9.659883465766905,-35.320663052797315,-12.683512631321396,-3.2147968265016713,-1.0241923231375563,-16.976421021301952,-2.6015433794075564,0.11386839252507439,0.17991206018961753,0.0
76.752917,50,74.289546,50.0,59.107654391783136,14.953669227968021,16.156414765764765,2.0999999999999996,-1.42,-6.470685391426088,-27.830298286676417,-8.085341138417078,-1.96628880763769,-7.428356006878801,-10.527090017213343,-1.8367618850432854,0.4695685410436178,0.4695685410436178,0.0
104.63331,73,77.269952,73.0,65.03253209372993,24.056209268996984,24.739028025292072,4.049999999999999,-3.6899999999999995,-8.586907873153685,-33.94081665277481,-12.780597624390202,-3.853811563896365,-3.614340699973354,-15.762643811910113,-4.0153407764997375,0.42596218933800917,0.6219047964334934,0.0
52.047624,68,79.955143,68.0,16.104728970858318,25.782025999101712,24.60135725665647,1.05,-2.3599999999999994,-8.098281989097595,-32.269340115785596,-11.317392162532977,-3.5800235858561424,-0.9776969069013549,-21.609119774523013,-3.2786336586821503,0.1010492755703343,0.13742701477565467,0.0
59.319285,89,83.650301,89.0,10.945336523140607,29.660070283971717,30.527228007948967,1.05,-4.319999999999999,-10.883641500473024,-45.55185930430888,-14.763982465931445,-4.781784845999985,-1.1782075786945554,-16.90553448485028,-3.478339184304754,0.18186563728686464,0.32372083437061905,0.0
82.16824,82,86.941017,82.0,34.32167971802974,28.54919788626196,28.224792948607554,2.999999999999999,-5.250000000000001,-9.600252127647405,-39.97052595615387,-13.529636675212712,-3.7549262348464065,-4.101077771227146,-14.774578079248162,-2.9464334334174573,0.04660068075987488,0.0764251164461948,0.0
28.764809,58,89.304022,58.0,4.67513708793779,16.686313545261388,18.382363496818904,1.3499999999999999,-2.85,-6.484429059028625,-28.766722512245178,-10.002315167349378,-2.6106880491265563,-0.376591738621749,-17.18049753443542,-2.057760654215457,0.11128372604885656,0.1290891222166736,0.0
100.628014,90,92.982022,90.0,50.19199000141028,31.44395320464938,30.861964959410614,3.149999999999999,-2.9299999999999997,-11.033245048522948,-39.829383277893065,-15.261113381152475,-4.913892852813241,-2.4989317231977735,-24.074392039244202,-4.478935918525323,0.35003253928534006,0.6300585707136122,0.0
122.118503,99,97.167284,99.0,72.84586060280381,33.88639038194613,33.54543187504704,4.950000000000001,-4.790000000000001,-11.505220117568975,-49.083585083484635,-16.526688559504436,-5.287373373670445,-6.997008030864283,-23.368016090838303,-4.551288437238664,0.07791021774132392,0.15426223112782136,0.0
35.426079,60,99.680358,60.0,-1.8507851949254228,19.166763287428285,17.936014637534736,0.75,-2.42,-6.427103285789489,-28.63788743019105,-9.834375164521099,-2.744383012776155,-0.4988940341772402,-7.560872431745726,-2.452398522355097,-0.040559298540500416,-0.0486711582486005,0.0
61.454222,71,102.528971,71.0,12.027428891032601,22.98203400763893,25.819233760478017,1.3499999999999999,-2.98,-8.212164869308474,-33.29592595696449,-12.012992510045057,-2.4820997530005164,-0.5675465866519137,-9.031791394249309,-3.141954018145515,0.20336305899625734,0.2887755437746854,0.0
32.780587,60,105.049125,60.0,-2.9867670729234947,20.834598199088276,20.26449070063971,0.44999999999999996,-2.31,-6.478739504814146,-29.244489693641654,-10.130639276322041,-2.7347337426783285,-0.7392272359048162,-11.843690315203501,-2.3002146842458027,-0.1744981561097406,-0.2093977873316887,0.0
-42.297529,58,107.587838,58.0,-55.0795011929642,19.115630942186996,19.83863059326177,0.15,-3.1199999999999997,-7.487193570137024,-29.01961798667908,-10.11502084228175,-2.7470433528970006,-7.4032912839708,-21.163122599571974,-3.266999655591214,-0.3703296636310949,-0.42958240981207,0.0
75.438724,76,110.752218,76.0,22.084412003166435,24.81428196940074,28.553628766286675,1.4999999999999998,-2.76,-8.531206216812135,-29.808361673355108,-12.719672290932147,-3.2808111487334912,-1.1055996358302802,-15.917646012329296,-3.3903013794744115,0.24519114970851952,0.3726905475569497,0.0
44.768358,46,112.743035,46.0,19.24883763231757,13.5777645374535,15.099174843392454,1.7999999999999996,-2.15,-5.60042010307312,-17.559631791710856,-7.571733713189185,-2.9963025100316645,-1.9083585022313208,-10.465864925101013,-2.7051076906994482,0.46359718070449873,0.4265094062481389,0.0
104.360667,69,115.806241,69.0,55.12182422634951,21.784856005354996,24.406148865086237,3.449999999999999,-3.5599999999999996,-8.26358994960785,-23.8274955958128,-11.353546064978783,-2.8250655291125293,-5.077826555965939,-11.328043653580583,-3.166594686551291,0.27865754247659674,0.38454740861770353,0.0
84.781037,53,118.061833,53.0,57.98228787733229,16.083364639562188,19.535355072608645,3.5999999999999988,-2.1599999999999997,-6.458964614868165,-22.05474592447281,-8.736946407702147,-2.19653708883381,-4.061092476113172,-17.15877487081363,-2.5929092664612736,0.5113211591762007,0.5420004287267728,0.0
81.178161,53,120.364064,53.0,61.85275506366913,18.47199376521293,18.7020844697418,2.5499999999999994,-3.4299999999999997,-6.354763183593752,-24.862610107660288,-8.566516217456966,-2.937901267135798,-7.729756018295375,-17.178221616178917,-2.338903580633123,0.5109413443013231,0.5415978249594026,0.0
87.441968,67,123.173032,67.0,44.45111196558831,22.83267962349067,24.38428868165849,3.149999999999999,-3.489999999999999,-7.574411792755126,-27.134827506542205,-11.141682798453733,-2.65624079564526,-2.40418536929207,-16.805737242917772,-3.169026272679711,0.40660242576124717,0.5448472505200712,0.0
99.138929,56,125.520942,56.0,79.61784099330109,18.357069904927886,18.413114320638698,3.449999999999999,-3.2799999999999994,-6.893438601493838,-27.787738537788396,-9.108303366726235,-2.3547584922153244,-11.52151642890848,-13.2794608897921,-2.473879448559979,0.5759496224310756,0.6450635771228047,0.0
108.815787,78,128.762609,78.0,64.72153539733353,25.828675093990626,26.148750268430767,3.7499999999999987,-4.95,-8.807286520004276,-36.396335649490354,-12.570377197032274,-3.3130949356308133,-2.2282037558798344,-18.35340901396277,-3.0144662119873016,0.46234621179018776,0.7212600903926929,0.0
92.37288,60,131.283875,60.0,69.49550480465419,15.433267058106821,21.081520970970256,2.5499999999999994,-2.25,-6.98152329444885,-24.13696346879006,-9.599809495714856,-2.0989716484244347,-7.7153782134079005,-20.63181919171665,-2.772947392344334,0.2781692338265351,0.3338030805918421,0.0
122.989516,91,135.065828,91.0,56.8146751051315,29.30570894872942,30.24132399673778,4.049999999999999,-3.499999999999999,-9.961118617057798,-34.731749892234795,-14.771141158490341,-4.471987815432907,-1.9196968262609193,-15.016317562584469,-4.050180345446579,0.05675409983367151,0.10329246169728215,0.0
83.261789,68,137.89108,68.0,39.97473686115315,23.167300670404156,21.259534162477685,3.299999999999999,-3.359999999999999,-7.259854686260224,-30.321183535456655,-11.39610390055805,-3.669342610668597,-1.114551571017198,-12.270637978261425,-3.048107951980993,0.3836553246686559,0.521771241549372,0.0
71.843727,73,140.895998,73.0,37.22806609397847,23.26301926876647,24.648955992513883,3.449999999999999,-3.6499999999999995,-7.65640748977661,-34.295948624610894,-12.0776491880883,-3.4732635625093624,-3.4568722375038172,-22.151312062071774,-2.984861282712269,0.17567729463840864,0.2564888501720766,0.0
150.775257,166,147.769541,166.0,49.87712308493138,57.77112053835032,58.689528449523415,4.800000000000001,-6.620000000000003,-16.78453545093537,-65.50785785317422,-27.907770523296474,-8.266121597635344,-1.6333163912341637,-52.21039727257026,-7.432515591132313,0.17862820230802268,0.5930456316626354,1.0
36.1555,87,151.531075,87.0,-15.071606194122745,29.510878920922853,28.109342367378474,0.6,-5.460000000000002,-9.467476298809052,-39.704081237316146,-14.52142565693451,-4.314725264191959,-1.0149260273720142,-16.034014062045024,-3.4764660658007984,-0.14308062400900343,-0.24896028577566595,0.0
87.267391,69,154.437694,69.0,69.3600392331186,19.88196080163299,23.608313672269354,3.449999999999999,-5.330000000000001,-8.04035071372986,-31.923613268136975,-11.654600806169475,-3.178863649585675,-7.250422583178307,-27.910014714757907,-2.745056710832253,0.3296641144994795,0.4549364780092818,0.0
63.267457,74,157.398993,74.0,13.748336769160957,24.752447861739924,25.50450041756651,1.7999999999999996,-4.3999999999999995,-7.836202478408815,-28.419987678527832,-12.139822916691372,-3.6160640353984665,-1.5701144908398577,-15.81415318190086,-2.7414829389346758,0.26876843668045614,0.3977772862870751,0.0
124.858048,76,160.106756,76.0,75.72921159477094,22.11798439618927,26.256770343709288,4.049999999999999,-3.7399999999999993,-9.113896498680116,-26.479628551006318,-12.675451765072566,-4.902378924321323,-8.261610135706963,-9.935146749229366,-4.187806019374492,0.2398538113346465,0.3645777932286627,0.0
63.174493,49,161.868971,49.0,45.04022169951584,13.168030700485337,15.660693727899078,1.7999999999999996,-1.4999999999999998,-5.929313888549804,-15.849769389629362,-8.16438008834366,-2.088401071893508,-5.464813746274705,-19.762557262442986,-2.735217803365731,0.4539625616419775,0.444883310409138,0.0
77.809019,42,163.645482,42.0,58.57069742529049,11.917529907828103,14.326135734704849,2.3999999999999995,-0.7799999999999998,-4.689706792831422,-13.763496154546736,-6.970884109638606,-1.915549407571061,-9.61407386060945,-11.176580574353693,-2.4950528366205162,0.5806336334765961,0.48773225212034077,0.0
64.213931,51,165.819106,51.0,34.67076832429215,16.08144308774141,17.700903534204187,2.2499999999999996,-2.2399999999999998,-5.539190607070926,-20.850840884447102,-8.343390416654895,-1.7732345589725416,-4.369811622880878,-12.051027191598834,-2.3216885505632,0.286482386493824,0.2922120342237005,0.0
65.432265,56,168.258874,56.0,31.097208815620526,17.64946688782813,19.377485226151546,2.0999999999999996,-1.94,-6.34408534526825,-23.397526240348814,-8.636877496570472,-2.5127987907152716,-3.0617892169970453,-12.397004595823564,-2.501813850723891,0.2792254744421651,0.31273253137522494,0.0
74.158086,51,170.393364,51.0,67.19490573044625,17.774373260781836,15.984786543568628,3.5999999999999988,-2.3499999999999996,-6.275590291023255,-23.32802342176437,-8.33524359992488,-2.301998310337456,-7.78555735654637,-28.688333951480452,-2.3312322891640047,0.5401602389646101,0.5509634437439023,0.0
101.819939,75,173.560626,75.0,67.94933781380116,28.411641908633843,25.197344457599346,2.999999999999999,-4.249999999999999,-8.379913845062255,-30.97151602506638,-12.776415534838103,-4.995347008767639,-8.156988661384071,-24.777323594251627,-3.430880571744468,0.3624944935740113,0.543741740361017,0.0
133.135044,96,177.732856,96.0,75.3445313447985,35.1598929668764,29.398388050311592,6.0000000000000036,-3.4899999999999993,-10.316160984039312,-37.07483514845372,-15.068549456555075,-4.503060643424641,-7.987083475434568,-27.200100199797195,-3.127978721100422,0.36817257793166974,0.7068913496288058,0.0
